32	7006	
id	category	categorylevel	name	desc	subtype	weapon	hideweapon	movable	autoattack	icon	anim	fxspell	fxcast	fxammo	fxprehit	fxhit	fxhitinterval	spellway	qte	spell	splash	weaponrange	cdid	cd	cost	nobattle	buff	select	subselect	selectstate	lambda
18044	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G3_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_FIRE_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132872
18045	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G4_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_FIRE_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132873
18046	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_EARTH_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132874
18047	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G2_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_EARTH_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132875
18048	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G3_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_EARTH_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132876
18049	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G4_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_EARTH_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132877
18050	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_WATER	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_WATER_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132878
18051	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G2_WATER	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_WATER_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132879
18052	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G3_WATER	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_WATER_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132880
18053	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_MAGMA	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_MAGMA_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132881
18054	0	0	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_TEMPEST	STR_NPC_SKILL_EL_ORDER_ETHERERUPTION_G1_TEMPEST_DESC	1	0	1	0	0	127302	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132882
18055	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_AIR	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_AIR_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132097	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132883
18056	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G2_AIR	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_AIR_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132097	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132884
18057	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G3_AIR	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_AIR_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132097	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132885
18058	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G4_AIR	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_AIR_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132097	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132886
18059	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_FIRE	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_FIRE_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132887
18060	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G2_FIRE	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_FIRE_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132888
18061	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G3_FIRE	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_FIRE_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132889
18062	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G4_FIRE	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_FIRE_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132890
18063	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_EARTH	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_EARTH_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132891
18064	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G2_EARTH	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_EARTH_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132892
18065	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G3_EARTH	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_EARTH_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132893
18066	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G4_EARTH	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_EARTH_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132099	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132894
18067	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_WATER	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_WATER_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132895
18068	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G2_WATER	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_WATER_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132896
18069	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G3_WATER	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_WATER_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132897
18070	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_MAGMA	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_MAGMA_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132093	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132898
18071	0	0	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_TEMPEST	STR_NPC_SKILL_EL_ORDER_SHADOWERUPTION_G1_TEMPEST_DESC	1	0	1	0	0	127307	66228	0	127594	0	0	132095	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132899
18072	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_AIR	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_AIR	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132900
18073	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G2_AIR	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_AIR	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132901
18074	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G3_AIR	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_AIR	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132902
18075	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G4_AIR	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_AIR	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132903
18076	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_FIRE	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_FIRE	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132904
18077	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G2_FIRE	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_FIRE	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132905
18078	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G3_FIRE	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_FIRE	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132906
18079	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G4_FIRE	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_FIRE	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132907
18080	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_EARTH	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_EARTH	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132908
18081	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G2_EARTH	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_EARTH	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132909
18082	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G3_EARTH	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_EARTH	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132910
18083	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G4_EARTH	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_EARTH	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132911
18084	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_WATER	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_WATER	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132912
18085	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G2_WATER	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_WATER	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132913
18086	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G3_WATER	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_WATER	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132914
18087	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_MAGMA	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_MAGMA	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132881
18088	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHEREMISSION_G1_TEMPEST	STR_NPC_SKILL_EL_ORDER_ETHEREMISSION_TEMPEST	1	0	1	0	0	127287	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132915
18089	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_AIR	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_AIR	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132916
18090	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G2_AIR	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_AIR	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132917
18091	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G3_AIR	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_AIR	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132918
18092	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G4_AIR	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_AIR	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132919
18093	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_FIRE	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132920
18094	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G2_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_FIRE	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132921
18095	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G3_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_FIRE	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132922
18096	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G4_FIRE	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_FIRE	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132923
18097	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_EARTH	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132924
18098	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G2_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_EARTH	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132925
18099	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G3_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_EARTH	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132926
18100	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G4_EARTH	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_EARTH	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132927
18101	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_WATER	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_WATER	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132928
18102	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G2_WATER	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_WATER	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132929
18103	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G3_WATER	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_WATER	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132930
18104	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_MAGMA	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_MAGMA	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132931
18105	0	0	STR_NPC_SKILL_EL_STIGMA_ORDER_ETHERIMPACT_G1_TEMPEST	STR_NPC_SKILL_EL_ORDER_ETHERIMPACT_TEMPEST	1	0	1	0	0	127293	66228	0	127594	0	0	132477	0	2	0	0	0	0	0	0	132865	0	0	0	124823	123109	132899
18106	0	0	STR_BNAS_POISONTRAP_TA	STR_BNAS_POISONTRAP_TA_DESC	3	128012	1	0	0	130929	66232	0	132932	0	0	130931	130932	2	0	0	0	0	11	0	0	0	0	123803	132933	123109	132934
18107	0	0	STR_NGR_DEATHCOUNT6S_TA	STR_NGR_DEATHCOUNT6S_TA_DESC	3	128012	0	0	0	132935	66232	130950	130951	130972	0	130767	129478	2	0	3	0	0	2	0	0	0	0	127863	132936	123109	132937
18108	0	0	STR_BNMA_SHIELD_LASBERG	STR_BNMA_SHIELD_LASBERG_DESC	2	128012	0	1	0	126596	66232	130663	130664	0	0	130661	0	2	0	0	0	0	10	0	0	0	0	123803	0	122874	132938
18109	0	0	STR_DGFI_H_FEAR_TA	STR_DGFI_H_FEAR_TA_DESC	3	128012	1	0	0	131159	66232	130376	127578	0	0	127579	0	2	0	4	0	0	12	0	0	0	0	123803	132939	123109	132940
18110	0	0	STR_BNMA_MELEESPELLATKBUFF_SELF	STR_BNMA_MELEESPELLATKBUFF_SELF_DESC	2	128012	0	1	0	127529	132941	130663	130664	0	0	130661	0	2	0	0	0	0	0	0	0	0	0	0	0	0	132942
18111	0	0	STR_BNAS_PATTACKUP_SELF	STR_BNAS_PATTACKUP_SELF_DESC	2	128012	0	1	0	130685	132941	130663	130664	0	0	130661	0	2	0	0	0	0	0	0	0	0	0	0	0	0	132943
18112	0	0	STR_BNFI_SKDOWNSDOWNPYDEF_NM	STR_BNFI_SKDOWNSDOWNPYDEF_NM_DESC	1	128012	0	0	0	130676	123105	130713	130709	0	0	130801	0	2	0	3	0	0	4	0	0	0	0	130638	123254	123109	132944
18113	0	0	STR_BNFI_SNAREDOT30STA30_AR	STR_BNFI_SNAREDOT30STA30_AR_DESC	3	128012	0	0	0	130752	123105	132945	132946	0	0	132947	130743	2	0	3.5	0	0	4	0	0	0	0	130638	123904	123109	132948
18114	0	0	STR_NAS_POISONSILENCETA20_NM	STR_NAS_POISONSILENCETA20_NM_DESC	3	128012	0	0	0	130929	123105	132856	132857	0	0	132858	130932	2	0	3.5	0	0	4	0	0	0	0	130638	132949	123109	132950
18115	0	0	STR_BNAS_POISONSNARETRAP_TA	STR_BNAS_POISONSNARETRAP_TA_DESC	3	128012	1	0	0	130929	66232	0	132932	0	0	130931	130932	2	0	0	0	0	11	0	0	0	0	123803	132933	123109	132951
18116	0	0	STR_BNMA_DISPEL_ATKBUFF_WATERGOLEM	STR_BNMA_DISPEL_ATKBUFF_WATERGOLEM_DESC	0	128012	0	0	0	130653	132952	0	0	0	0	130961	0	2	0	0	0	0	7	0	0	0	0	0	132953	131201	132954
18117	0	0	STR_BNMA_DISPEL_DEFBUFF_WATERGOLEM	STR_BNMA_DISPEL_DEFBUFF_WATERGOLEM_DESC	0	128012	0	0	0	130653	132952	0	0	0	0	130961	0	2	0	0	0	0	7	0	0	0	0	0	132953	131201	132955
18118	0	0	STR_BNAS_BLEED_LR	STR_BNAS_BLEED_LR_DESC	3	128012	0	0	0	130785	123105	130702	130703	130917	0	130918	129340	2	0	1	0	0	11	0	0	0	0	0	130877	123109	132956
18119	0	0	STR_BNAS_SATKAPBLEADD_LR	STR_BNAS_SATKAPBLEADD_LR_DESC	1	128012	0	0	0	130653	123105	131097	130937	0	0	130704	130743	2	0	2	0	0	1	0	0	0	0	0	130877	123109	132957
18120	0	0	STR_BNEL_SNAREFEAR5S_TA	STR_BNEL_SNAREFEAR5S_TA_DESC	3	128012	0	0	0	131159	66232	132958	132959	131011	0	130762	0	2	0	4	0	0	12	0	0	0	0	130638	124497	123109	132960
18121	0	0	STR_BNWI_SPELLTA_IDLF1	STR_BNWI_SPELLTA_IDLF1_DESC	1	128012	0	0	0	130740	123105	131903	131904	131905	0	131906	130743	2	0	2.5	0	0	1	0	0	0	0	130647	126927	123109	132961
18122	0	0	STR_BNWI_SPELLLRTA_IDLF1	STR_BNWI_SPELLLRTA_IDLF1_DESC	1	128012	0	0	0	130740	123662	131893	131894	131895	0	131896	130743	2	0	2.5	0	0	1	0	0	0	0	130647	130877	123109	132962
18123	0	0	STR_BNWI_SPELLSHORTDOTSA_FIRE	STR_BNWI_SPELLSHORTDOTSA_FIRE_DESC	3	128012	0	1	0	130740	123662	130975	130976	130977	0	130750	130743	2	0	0	0	0	2	0	0	0	0	0	123395	127102	132963
18124	0	0	STR_BNEL_SPELLLRSA_FIRE	STR_BNEL_SPELLLRSA_FIRE_DESC	1	128012	0	1	0	130740	123662	130983	130984	0	0	131015	130743	2	0	0	0	0	1	0	0	0	0	0	126927	127102	132964
18125	0	0	STR_BNEL_SPELLATKSNARESA_SR	STR_BNEL_SPELLATKSNARESA_SR_DESC	3	128012	0	1	0	126542	123662	130753	130754	130755	0	130791	0	2	0	0	0	0	13	0	0	0	0	0	123395	127102	132965
18126	0	0	STR_BNWI_SATKADDSNAREICESA_NR	STR_BNWI_SATKADDSNAREICESA_NR_DESC	1	128012	0	1	0	130653	123662	131184	130765	0	0	130970	0	2	0	0	0	0	8	0	0	0	0	0	123395	127102	132966
18127	0	0	STR_BNGR_CONFUSNARESA_CRAZY	STR_BNGR_CONFUSNARESA_CRAZY_DESC	3	128012	0	1	0	131176	123662	130721	130722	0	0	130677	0	2	0	0	0	0	12	0	0	0	0	0	123395	127102	132967
18128	0	0	STR_BNEL_SPELLSM_EARTH	STR_BNEL_SPELLSM_EARTH_DESC	1	128012	1	0	0	130653	123662	131189	131190	0	0	130767	0	2	0	3	0	0	1	3	0	0	0	0	123395	127102	132968
18129	0	0	STR_NEL_DISPELBUFF_SELF	STR_NEL_DISPELBUFF_SELF_DESC	0	128012	0	0	0	130653	66228	130654	130655	0	0	130656	0	2	0	0	0	0	12	0	0	0	0	130638	0	122874	132969
18130	0	0	STR_Q_IDLF1_BROWNIEBOMB	STR_Q_IDLF1_BROWNIEBOMB_DESC	1	128012	0	0	0	130653	66228	130995	130996	131932	0	130998	131570	2	0	0	0	0	1	0	0	0	0	0	131127	122874	132970
18131	0	0	STR_BNKN_OLDSHULACKBUFFA_NR	STR_BNKN_OLDSHULACKBUFFA_NR_DESC	2	128012	0	1	0	123341	66232	130663	130664	0	0	130661	0	2	0	0	0	0	1	0	0	0	0	123803	0	122874	132971
18132	0	0	STR_BNKN_OLDSHULACKBUFFB_NR	STR_BNKN_OLDSHULACKBUFFB_NR_DESC	2	128012	0	1	0	126596	66232	130663	130664	0	0	130661	0	2	0	0	0	0	1	0	0	0	0	123803	0	122874	132972
18133	0	0	STR_BNKN_OLDSHULACKDEBUFFA_NR	STR_BNKN_OLDSHULACKDEBUFFA_NR_DESC	3	128012	0	1	0	130680	66232	130654	130655	0	0	130656	0	2	0	0	0	0	1	0	0	0	0	123803	0	122874	132973
18134	0	0	STR_BNKN_OLDSHULACKDEBUFFB_NR	STR_BNKN_OLDSHULACKDEBUFFB_NR_DESC	3	128012	0	1	0	130680	66232	130654	130655	0	0	130656	0	2	0	0	0	0	1	0	0	0	0	123803	0	122874	132974
18135	0	0	STR_BNKN_SATKKD_NR	STR_BNKN_SATKKD_NR_DESC	1	128012	0	0	0	130653	123639	130706	130707	0	0	131371	0	2	0	3	0	0	1	0	0	0	0	123803	0	123109	132975
18136	0	0	STR_BNKN_SKNOCKDOWNSLOW_TA	STR_BNKN_SKNOCKDOWNSLOW_TA_DESC	3	128012	0	0	0	130680	59174	130706	130707	0	0	131371	0	2	0	1	0	0	1	0	0	0	0	123803	132976	123109	132977
18137	0	0	STR_BNKN_SPELLATKSTEAM_TA	STR_BNKN_SPELLATKSTEAM_TA_DESC	3	128012	0	0	0	131631	123105	132978	132979	0	0	132858	0	2	0	3.5	0	0	1	0	0	0	0	123803	132980	123109	132981
18138	0	0	STR_BNKN_CHAINATK1_NR	STR_BNKN_CHAINATK1_NR_DESC	1	128012	0	0	0	130653	123191	130706	130707	0	0	131371	0	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	130814
18139	0	0	STR_AWI_SPELLAR_LR_NR_BOMBMANSUMMON	STR_AWI_SPELLAR_LR_NR_BOMBMANSUMMON_DESC	0	128012	0	0	0	129540	123105	0	132982	0	0	130947	130888	2	0	0	0	0	2	0	0	0	0	123108	131690	127102	132983
18140	0	0	STR_AWI_SPELLAR_LR_NR_BOMBMANSUMMON2	STR_AWI_SPELLAR_LR_NR_BOMBMANSUMMON2_DESC	0	128012	0	0	0	129540	123105	0	132982	0	0	130947	130888	2	0	0	0	0	2	0	0	0	0	123108	131690	127102	132984
18141	0	0	STR_ACH_STATUPAR_LR_NR_OFFICER	STR_ACH_STATUPAR_LR_NR_OFFICER_DESC	2	128012	0	0	0	125246	123105	132664	132665	0	0	132666	130888	2	0	0	0	0	227	0	0	0	0	123108	131690	127102	132985
18142	0	0	STR_APR_STATUPAR_LR_NR_OFFICER	STR_APR_STATUPAR_LR_NR_OFFICER_DESC	4	128012	0	0	0	125266	123105	132278	132279	0	0	132280	132281	2	0	0	0	0	775	0	0	0	0	123108	131690	122874	132986
