36	25526	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	visualslot	colormale	colorfemale	dye	soul	gem	god	changeskin	dismantle	charge	lambda	attrmain	attrbonus	attrcharge1	attrcharge2
123000933	STR_BELT_N_R2_Q_25A	0	27328	1105	25	15033	0	3	2	0	8700	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26844	27502	0	0
123000934	STR_BELT_N_R2_Q_25B	0	27328	1105	25	15033	0	3	2	0	8700	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26844	27503	0	0
123000935	STR_BELT_D_N_R2_Q_25A	0	27328	1105	25	15033	0	3	2	0	8700	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26844	27502	0	0
123000936	STR_BELT_D_N_R2_Q_25B	0	27328	1105	25	15033	0	3	2	0	8700	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26844	27503	0	0
123000937	STR_BELT_N_L1_44C	0	27332	1105	44	15155	0	3	3	0	232100	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	27504	0	0
123000938	STR_BELT_N_L1_44D	0	27332	1105	44	15155	0	3	3	0	232100	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	27505	0	0
123000939	STR_BELT_N_R2_44C	0	27328	1105	44	15155	0	3	2	0	193400	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	27506	0	0
123000940	STR_BELT_N_R2_44D	0	27328	1105	44	15155	0	3	2	0	193400	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	27507	0	0
123000941	STR_BELT_N_U1_50C	0	27338	1105	50	15086	0	3	4	0	363050	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27508	0	0
123000942	STR_BELT_N_U1_50D	0	27338	1105	50	15086	0	3	4	0	363050	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27509	0	0
123000943	STR_BELT_N_L1_Q_50A	0	27332	1105	50	15033	0	3	3	0	272300	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27510	0	0
123000944	STR_BELT_N_L1_Q_50B	0	27332	1105	50	15033	0	3	3	0	272300	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27511	0	0
123000945	STR_BELT_D_N_L1_Q_50A	0	27332	1105	50	15033	0	3	3	0	272300	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27510	0	0
123000946	STR_BELT_D_N_L1_Q_50B	0	27332	1105	50	15033	0	3	3	0	272300	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27511	0	0
123000947	STR_BELT_D_N_L1_Q_43A	0	27332	1105	43	15033	0	3	3	0	215400	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25782	27512	0	0
123000948	STR_BELT_D_N_L1_Q_43B	0	27332	1105	43	15033	0	3	3	0	215400	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25782	27513	0	0
123000949	STR_BELT_D_N_R2_35B	0	27328	1105	35	15076	0	3	2	0	52150	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26825	27514	0	0
123000950	STR_BELT_TEST_N_E1_55A	0	27365	1105	55	15612	0	3	5	0	363050	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27515	0	0
123000951	STR_BELT_TEST_N_E1_55B	0	27365	1105	55	15612	0	3	5	0	363050	1	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27516	0	0
123000952	STR_BELT_N_C1_51A	0	27312	1105	51	15685	0	3	1	0	826500	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	0	0	0
123000953	STR_BELT_N_C1_51B	0	27312	1105	51	15685	0	3	1	0	826500	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	0	0	0
123000954	STR_BELT_D_N_C1_51A	0	27312	1105	51	15685	0	3	1	0	826500	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	0	0	0
123000955	STR_BELT_D_N_C1_51B	0	27312	1105	51	15685	0	3	1	0	826500	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26387	0	0	0
123000956	STR_BELT_N_C2_R_52A	0	27315	1105	52	15619	0	3	1	0	959650	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	21582	0	0
123000957	STR_BELT_N_C2_R_52B	0	27315	1105	52	15619	0	3	1	0	959650	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	27517	0	0
123000958	STR_BELT_N_R1_R_55A	0	27322	1105	55	15612	0	3	2	0	1666350	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27518	0	0
123000959	STR_BELT_N_R1_R_55B	0	27322	1105	55	15612	0	3	2	0	1666350	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27519	0	0
123000960	STR_BELT_N_L1_R_54A	0	27332	1105	54	15614	0	3	3	0	1765650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27520	0	0
123000961	STR_BELT_N_L1_R_54B	0	27332	1105	54	15614	0	3	3	0	1765650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27521	0	0
123000962	STR_BELT_D_N_C2_R_52A	0	27315	1105	52	15619	0	3	1	0	959650	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	21582	0	0
123000963	STR_BELT_D_N_C2_R_52B	0	27315	1105	52	15619	0	3	1	0	959650	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26805	27517	0	0
123000964	STR_BELT_D_N_R1_R_55A	0	27322	1105	55	15612	0	3	2	0	1666350	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27518	0	0
123000965	STR_BELT_D_N_R1_R_55B	0	27322	1105	55	15612	0	3	2	0	1666350	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27519	0	0
123000966	STR_BELT_D_N_L1_R_54A	0	27332	1105	54	15614	0	3	3	0	1765650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27520	0	0
123000967	STR_BELT_D_N_L1_R_54B	0	27332	1105	54	15614	0	3	3	0	1765650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27521	0	0
123000968	STR_BELT_N_C2_A_55A	0	27315	1105	55	15612	0	3	1	0	1333050	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26834	16243	0	0
123000969	STR_BELT_N_C2_A_55B	0	27315	1105	55	15612	0	3	1	0	1333050	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26834	27161	0	0
123000970	STR_BELT_N_R1_A_52A	0	27322	1105	52	15619	0	3	2	0	1199550	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26834	20891	0	0
123000971	STR_BELT_N_R1_A_52B	0	27322	1105	52	15619	0	3	2	0	1199550	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26834	27162	0	0
123000972	STR_BELT_N_L1_A_51A	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27522	0	0
123000973	STR_BELT_N_L1_A_51B	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27523	0	0
123000974	STR_BELT_N_C2_P_53A	0	27315	1105	53	15624	0	3	1	0	798413	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25773	27524	0	0
123000975	STR_BELT_N_R1_P_53A	0	27322	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26874	27525	0	0
123000976	STR_BELT_N_R2_P_53A	0	27328	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27526	0	0
123000977	STR_BELT_N_L1_P_53A	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27527	0	0
123000978	STR_BELT_N_L2_P_53A	0	27335	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27137	27528	0	0
123000979	STR_BELT_N_U1_P_53A	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27178	27529	0	0
123000980	STR_BELT_N_U2_P_53A	0	27365	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25775	27530	0	0
123000981	STR_BELT_N_E1_P_53A	0	27531	1105	53	15624	0	3	5	0	2661400	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27532	0	0
123000982	STR_BELT_N_C2_P_53B	0	27315	1105	53	15624	0	3	1	0	798413	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25773	27533	0	0
123000983	STR_BELT_N_R1_P_53B	0	27322	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26874	19070	0	0
123000984	STR_BELT_N_R2_P_53B	0	27328	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27534	0	0
123000985	STR_BELT_N_L1_P_53B	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27535	0	0
123000986	STR_BELT_N_L2_P_53B	0	27335	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27137	27536	0	0
123000987	STR_BELT_N_U1_P_53B	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27178	27537	0	0
123000988	STR_BELT_N_U2_P_53B	0	27365	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25775	27538	0	0
123000989	STR_BELT_N_E1_P_53B	0	27531	1105	53	15624	0	3	5	0	2661400	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27539	0	0
123000990	STR_BELT_D_N_C2_P_53A	0	27315	1105	53	15624	0	3	1	0	798413	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25773	27524	0	0
123000991	STR_BELT_D_N_R1_P_53A	0	27322	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26874	27525	0	0
123000992	STR_BELT_D_N_R2_P_53A	0	27328	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27526	0	0
123000993	STR_BELT_D_N_L1_P_53A	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27527	0	0
123000994	STR_BELT_D_N_L2_P_53A	0	27335	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27137	27528	0	0
123000995	STR_BELT_D_N_U1_P_53A	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27178	27529	0	0
123000996	STR_BELT_D_N_U2_P_53A	0	27365	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25775	27530	0	0
123000997	STR_BELT_D_N_E1_P_53A	0	27531	1105	53	15624	0	3	5	0	2661400	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27532	0	0
123000998	STR_BELT_D_N_C2_P_53B	0	27315	1105	53	15624	0	3	1	0	798413	1	1	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25773	27533	0	0
123000999	STR_BELT_D_N_R1_P_53B	0	27322	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26874	19070	0	0
123001000	STR_BELT_D_N_R2_P_53B	0	27328	1105	53	15624	0	3	2	0	998025	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27534	0	0
123001001	STR_BELT_D_N_L1_P_53B	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25774	27535	0	0
123001002	STR_BELT_D_N_L2_P_53B	0	27335	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27137	27536	0	0
123001003	STR_BELT_D_N_U1_P_53B	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27178	27537	0	0
123001004	STR_BELT_D_N_U2_P_53B	0	27365	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25775	27538	0	0
123001005	STR_BELT_D_N_E1_P_53B	0	27531	1105	53	15624	0	3	5	0	2661400	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27539	0	0
123001006	STR_BELT_D_R2_P_55A	0	27328	1105	55	15612	0	3	2	0	1249763	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27540	0	0
123001007	STR_BELT_D_R2_P_55B	0	27328	1105	55	15612	0	3	2	0	1249763	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27541	0	0
123001008	STR_BELT_D_L1_P_55A	0	27332	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27542	0	0
123001009	STR_BELT_D_L1_P_55B	0	27332	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27543	0	0
123001010	STR_BELT_D_L2_P_55A	0	27335	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27544	0	0
123001011	STR_BELT_D_L2_P_55B	0	27335	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27545	0	0
123001012	STR_BELT_D_U1_P_55A	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25855	27546	0	0
123001013	STR_BELT_D_U1_P_55B	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25855	27547	0	0
123001014	STR_BELT_D_U2_P_55A	0	27365	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27548	0	0
123001015	STR_BELT_D_U2_P_55B	0	27365	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27549	0	0
123001016	STR_BELT_D_E1_P_55A	0	27531	1105	55	15612	0	3	5	0	3332650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26385	27550	0	0
123001017	STR_BELT_D_E1_P_55B	0	27531	1105	55	15612	0	3	5	0	3332650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26385	27551	0	0
123001018	STR_BELT_D_D_R2_P_55A	0	27328	1105	55	15612	0	3	2	0	1249763	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27540	0	0
123001019	STR_BELT_D_D_R2_P_55B	0	27328	1105	55	15612	0	3	2	0	1249763	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27541	0	0
123001020	STR_BELT_D_D_L1_P_55A	0	27332	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27542	0	0
123001021	STR_BELT_D_D_L1_P_55B	0	27332	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27543	0	0
123001022	STR_BELT_D_D_L2_P_55A	0	27335	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27544	0	0
123001023	STR_BELT_D_D_L2_P_55B	0	27335	1105	55	15612	0	3	3	0	1999600	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27545	0	0
123001024	STR_BELT_D_D_U1_P_55A	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25855	27546	0	0
123001025	STR_BELT_D_D_U1_P_55B	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25855	27547	0	0
123001026	STR_BELT_D_D_U2_P_55A	0	27365	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27548	0	0
123001027	STR_BELT_D_D_U2_P_55B	0	27365	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27149	27549	0	0
123001028	STR_BELT_D_D_E1_P_55A	0	27531	1105	55	15612	0	3	5	0	3332650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26385	27550	0	0
123001029	STR_BELT_D_D_E1_P_55B	0	27531	1105	55	15612	0	3	5	0	3332650	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26385	27551	0	0
123001030	STR_BELT_N_E1_52A	0	27531	1105	52	15619	0	3	5	0	599800	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27552	0	0
123001031	STR_BELT_N_E1_52B	0	27531	1105	52	15619	0	3	5	0	599800	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27553	0	0
123001032	STR_BELT_N_L1_55A	0	27332	1105	55	15612	0	3	3	0	499900	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27554	0	0
123001033	STR_BELT_N_L1_55B	0	27332	1105	55	15612	0	3	3	0	499900	1	3	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27555	0	0
123001034	STR_BELT_N_L1_51A	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27556	0	0
123001035	STR_BELT_N_L1_51B	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27557	0	0
123001036	STR_BELT_N_R2_53A	0	27328	1105	53	15624	0	3	2	0	1330700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27558	0	0
123001037	STR_BELT_N_R2_53B	0	27328	1105	53	15624	0	3	2	0	1330700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27559	0	0
123001038	STR_BELT_N_L1_53A	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26966	27560	0	0
123001039	STR_BELT_N_L1_53B	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26966	27561	0	0
123001040	STR_BELT_N_U1_53A	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27562	0	0
123001041	STR_BELT_N_U1_53B	0	27338	1105	53	15624	0	3	4	0	2129100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25787	27563	0	0
123001042	STR_BELT_N_U2_55A	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27564	0	0
123001043	STR_BELT_N_U2_55B	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27565	0	0
123001044	STR_BELT_D_N_R2_51A	0	27328	1105	51	15685	0	3	2	0	1033100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25865	27229	0	0
123001045	STR_BELT_D_N_R2_51B	0	27328	1105	51	15685	0	3	2	0	1033100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25865	27566	0	0
123001046	STR_BELT_D_N_L1_51A	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27567	0	0
123001047	STR_BELT_D_N_L1_51B	0	27332	1105	51	15685	0	3	3	0	1239700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25785	27568	0	0
123001048	STR_BELT_D_N_R2_53A	0	27328	1105	53	15624	0	3	2	0	1330700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27569	0	0
123001049	STR_BELT_D_N_R2_53B	0	27328	1105	53	15624	0	3	2	0	1330700	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27570	0	0
123001050	STR_BELT_D_N_L1_53A	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26966	27571	0	0
123001051	STR_BELT_D_N_L1_53B	0	27332	1105	53	15624	0	3	3	0	1596850	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26966	27572	0	0
123001052	STR_BELT_D_N_U2_55A	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27564	0	0
123001053	STR_BELT_D_N_U2_55B	0	27338	1105	55	15612	0	3	4	0	2666100	1	2	1	2	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26320	27565	0	0
123001054	STR_BELT_A_R2_55A	0	27328	1105	55	15612	0	3	2	27238	416600	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27573	0	0
123001055	STR_BELT_A_R2_55B	0	27328	1105	55	15612	0	3	2	27238	416600	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27574	0	0
123001056	STR_BELT_A_L2_55A	0	27335	1105	55	15612	0	3	3	27241	499900	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27575	0	0
123001057	STR_BELT_A_L2_55B	0	27335	1105	55	15612	0	3	3	27241	499900	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27576	0	0
123001058	STR_BELT_A_U2_55A	0	27365	1105	50	15086	0	3	5	27244	666550	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27577	0	0
123001059	STR_BELT_A_U2_55B	0	27365	1105	50	15086	0	3	5	27244	666550	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27578	0	0
123001060	STR_BELT_A_E2_55A	0	27531	1105	55	15612	0	3	5	27247	863567	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27579	0	0
123001061	STR_BELT_A_E2_55B	0	27531	1105	55	15612	0	3	5	27247	863567	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	27186	27580	0	0
123001062	STR_BELT_D_A_R2_55A	0	27328	1105	55	15612	0	3	2	27238	416600	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27573	0	0
123001063	STR_BELT_D_A_R2_55B	0	27328	1105	55	15612	0	3	2	27238	416600	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	26868	27574	0	0
123001064	STR_BELT_D_A_L2_55A	0	27335	1105	55	15612	0	3	3	27241	499900	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27575	0	0
123001065	STR_BELT_D_A_L2_55B	0	27335	1105	55	15612	0	3	3	27241	499900	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25869	27576	0	0
123001066	STR_BELT_D_A_U2_55A	0	27365	1105	50	15086	0	3	5	27244	666550	0	0	1	1	0	27314	0	0	0	0	ffffff	ffffff	0	0	0	0	0	1	0	0	25808	27577	0	0
