23	3938	
id	name	type	category	civ	career	sex	level	colorlevel	prequest	prerequisite	mutexaccept	mutexcomplete	share	abandon	repeatcount	reset	accept	reward1	reward2	reward3	reward4	rewardex
21458	STR_QUEST_NAME_Q21458	5	STR_QUEST_ZONE37	2	4095	0	51	51	106449	0	0	0	0	1	1	0	106127	106450	0	0	0	0
21459	STR_QUEST_NAME_Q21459	5	STR_QUEST_ZONE37	2	4095	0	51	51	106092	0	0	0	0	1	20	0	106451	105864	0	0	0	0
21460	STR_QUEST_NAME_Q21460	5	STR_QUEST_ZONE37	2	4095	0	51	51	106092	0	0	0	0	1	1	0	106149	106452	0	0	0	0
21461	STR_QUEST_NAME_Q21461	5	STR_QUEST_ZONE47	2	4095	0	51	51	106092	0	0	0	0	1	1	0	105866	105867	0	0	0	0
21464	STR_QUEST_NAME_Q21464	5	STR_QUEST_ZONE47	2	4095	0	51	51	0	0	0	0	0	1	10	0	105868	106453	0	0	0	106454
21465	STR_QUEST_NAME_Q21465	5	STR_QUEST_ZONE47	2	4095	0	51	51	0	0	0	0	0	1	1	0	106455	106456	0	0	0	0
21467	STR_QUEST_NAME_Q21467	5	STR_QUEST_ZONE47	2	4095	0	51	51	0	0	0	0	0	1	20	0	105875	106457	106458	106459	106460	0
21468	STR_QUEST_NAME_Q21468	5	STR_QUEST_ZONE47	2	4095	0	51	51	0	0	0	0	0	1	1	0	105868	106461	0	0	0	0
28200	STR_QUEST_NAME_Q28200	2	STR_QUEST_ZONE56	2	4095	0	50	55	0	0	0	0	1	1	1	0	106462	105882	0	0	0	0
28201	STR_QUEST_NAME_Q28201	5	STR_QUEST_ZONE56	2	4095	0	50	55	0	0	0	0	1	1	1	0	106463	106464	0	0	0	0
28202	STR_QUEST_NAME_Q28202	5	STR_QUEST_ZONE56	2	4095	0	50	55	106465	0	0	0	0	1	1	0	106463	106466	0	0	0	0
28203	STR_QUEST_NAME_Q28203	5	STR_QUEST_ZONE56	2	4095	0	50	55	106467	0	0	0	0	1	1	0	106463	106468	0	0	0	0
28204	STR_QUEST_NAME_Q28204	5	STR_QUEST_ZONE56	2	4095	0	50	55	106469	0	0	0	0	1	1	0	106463	106470	0	0	0	0
28205	STR_QUEST_NAME_Q28205	5	STR_QUEST_ZONE56	2	4095	0	50	55	106471	0	0	0	0	1	1	0	106463	106472	0	0	0	0
28206	STR_QUEST_NAME_Q28206	5	STR_QUEST_ZONE56	2	4095	0	50	55	0	0	0	0	1	1	1	0	106463	106473	0	0	0	0
28207	STR_QUEST_NAME_Q28207	5	STR_QUEST_ZONE56	2	4095	0	50	55	106474	0	0	0	0	1	1	0	106463	105895	0	0	0	0
28208	STR_QUEST_NAME_Q28208	5	STR_QUEST_ZONE56	2	4095	0	50	55	106475	0	0	0	0	1	1	0	106476	105898	0	0	0	0
28209	STR_QUEST_NAME_Q28209	5	STR_QUEST_ZONE56	2	4095	0	50	55	106477	0	0	0	0	1	0	0	106463	105900	0	0	0	0
28210	STR_QUEST_NAME_Q28210	3	STR_QUEST_ZONE56	3	4095	0	46	50	0	0	0	0	0	1	1	0	106478	105902	0	0	0	0
28212	STR_QUEST_NAME_Q28212	5	STR_QUEST_ZONE56	3	4095	0	46	50	106479	0	0	0	0	1	1	0	106480	105905	0	0	0	0
28213	STR_QUEST_NAME_Q28213	5	STR_QUEST_ZONE56	3	4095	0	46	50	106481	0	0	0	0	1	1	0	106480	105907	0	0	0	0
28214	STR_QUEST_NAME_Q28214	5	STR_QUEST_ZONE56	3	4095	0	46	50	106481	0	0	0	0	1	0	0	106480	106482	0	0	0	0
28215	STR_QUEST_NAME_Q28215	5	STR_QUEST_ZONE56	3	4095	0	46	50	106479	0	0	0	0	1	0	1	106478	105909	0	0	0	0
28300	STR_QUEST_NAME_Q28300	5	STR_QUEST_ZONE57	2	4095	0	55	58	0	0	0	0	1	1	1	0	106483	106484	0	0	0	0
28301	STR_QUEST_NAME_Q28301	5	STR_QUEST_ZONE57	2	4095	0	55	58	0	0	0	0	1	1	1	0	105912	106485	0	0	0	0
28302	STR_QUEST_NAME_Q28302	5	STR_QUEST_ZONE57	2	4095	0	55	58	106486	0	0	0	0	1	1	0	105912	106487	0	0	0	0
28303	STR_QUEST_NAME_Q28303	5	STR_QUEST_ZONE57	2	4095	0	55	58	106488	0	0	0	0	1	1	0	105912	106489	0	0	0	0
28304	STR_QUEST_NAME_Q28304	5	STR_QUEST_ZONE57	2	4095	0	55	58	0	0	0	0	0	1	0	0	105912	106490	0	0	0	0
28305	STR_QUEST_NAME_Q28305	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105920	106492	0	0	0	0
28306	STR_QUEST_NAME_Q28306	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105912	106493	0	0	0	0
28307	STR_QUEST_NAME_Q28307	5	STR_QUEST_ZONE57	2	4095	0	55	58	0	0	0	0	1	1	1	0	105923	106494	0	0	0	0
28308	STR_QUEST_NAME_Q28308	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105912	106495	0	0	0	0
28309	STR_QUEST_NAME_Q28309	5	STR_QUEST_ZONE57	2	4095	0	55	58	106486	0	0	0	0	1	1	0	105923	106496	0	0	0	0
28310	STR_QUEST_NAME_Q28310	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105912	106497	0	0	0	0
28311	STR_QUEST_NAME_Q28311	5	STR_QUEST_ZONE57	2	4095	0	55	58	0	0	0	0	1	1	1	0	106498	106499	0	0	0	0
28312	STR_QUEST_NAME_Q28312	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105920	106500	0	0	0	0
28313	STR_QUEST_NAME_Q28313	5	STR_QUEST_ZONE57	2	4095	0	55	58	106491	0	0	0	0	1	0	0	105920	106501	0	0	0	0
28400	STR_QUEST_NAME_Q28400	2	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	106502	106502	0	1	1	0	106503	105934	0	0	0	0
28401	STR_QUEST_NAME_Q28401	5	STR_QUEST_ZONE55	2	4095	0	50	55	106502	0	0	0	0	1	20	0	106504	105936	0	0	0	105937
28402	STR_QUEST_NAME_Q28402	5	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	0	0	1	1	1	0	105938	105939	0	0	0	0
28403	STR_QUEST_NAME_Q28403	5	STR_QUEST_ZONE55	2	4095	0	50	55	106502	0	0	0	0	1	1	0	106505	105941	0	0	0	0
28404	STR_QUEST_NAME_Q28404	5	STR_QUEST_ZONE55	2	4095	0	50	55	106506	0	0	0	0	1	1	0	106505	105943	0	0	0	0
28405	STR_QUEST_NAME_Q28405	5	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	0	0	0	1	1	0	106507	106508	0	0	0	0
28406	STR_QUEST_NAME_Q28406	5	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	0	0	0	1	1	0	106509	105947	0	0	0	0
28407	STR_QUEST_NAME_Q28407	5	STR_QUEST_ZONE55	2	4095	0	50	55	106510	0	0	0	0	1	1	0	106503	105949	0	0	0	0
28408	STR_QUEST_NAME_Q28408	5	STR_QUEST_ZONE55	2	4095	0	50	55	106511	0	0	0	0	1	5	0	106504	105951	0	0	0	0
28409	STR_QUEST_NAME_Q28409	5	STR_QUEST_ZONE55	2	4095	0	50	55	106512	0	0	0	0	1	1	0	106504	106513	106514	106514	106514	0
28410	STR_QUEST_NAME_Q28410	5	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	0	0	0	1	1	0	106515	105956	0	0	0	0
28411	STR_QUEST_NAME_Q28411	5	STR_QUEST_ZONE55	2	4095	0	50	55	106506	0	0	0	0	1	20	0	106505	106516	0	0	0	105937
28412	STR_QUEST_NAME_Q28412	5	STR_QUEST_ZONE55	2	4095	0	50	55	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28500	STR_QUEST_NAME_Q28500	2	STR_QUEST_ZONE44	2	4095	0	18	18	0	0	0	0	1	1	1	0	102435	105959	0	0	0	0
28501	STR_QUEST_NAME_Q28501	5	STR_QUEST_ZONE44	2	4095	0	18	18	0	0	0	0	0	1	1	0	105960	105961	0	0	0	0
28503	STR_QUEST_NAME_Q28503	5	STR_QUEST_ZONE44	2	4095	0	18	19	0	0	0	0	0	1	1	0	105962	105963	0	0	0	0
28504	STR_QUEST_NAME_Q28504	5	STR_QUEST_ZONE44	2	4095	0	18	20	106517	0	0	0	0	1	10	0	102548	106518	0	0	0	0
28505	STR_QUEST_NAME_Q28505	5	STR_QUEST_ZONE44	2	4095	0	18	19	106519	0	0	0	0	1	1	0	102429	106520	106521	106521	106521	0
28506	STR_QUEST_NAME_Q28506	5	STR_QUEST_ZONE44	2	4095	0	18	18	106522	0	0	0	0	1	1	0	105962	105971	0	0	0	0
28507	STR_QUEST_NAME_Q28507	5	STR_QUEST_ZONE44	2	4095	0	18	19	106523	0	0	0	0	1	1	0	105973	106524	0	0	0	0
28508	STR_QUEST_NAME_Q28508	5	STR_QUEST_ZONE44	2	4095	0	18	19	106525	0	0	0	0	1	1	0	105976	105977	0	0	0	0
28509	STR_QUEST_NAME_Q28509	5	STR_QUEST_ZONE44	2	4095	0	18	18	0	0	0	0	1	1	10	0	105962	105978	0	0	0	0
28510	STR_QUEST_NAME_Q28510	5	STR_QUEST_ZONE44	2	4095	0	18	19	106519	0	0	0	0	1	1	0	106526	106527	0	0	0	0
28511	STR_QUEST_NAME_Q28511	5	STR_QUEST_ZONE44	2	4095	0	18	19	106519	0	0	0	0	1	1	0	105976	105980	0	0	0	0
28600	STR_QUEST_NAME_Q28600	2	STR_QUEST_ZONE08	2	4095	0	37	38	0	0	0	0	1	1	1	0	102981	106528	0	0	0	0
28601	STR_QUEST_NAME_Q28601	2	STR_QUEST_ZONE08	2	4095	0	37	38	106529	0	0	0	0	1	1	0	102981	105981	0	0	0	0
28602	STR_QUEST_NAME_Q28602	2	STR_QUEST_ZONE08	2	4095	0	37	38	106530	0	0	0	0	1	1	0	106531	105985	0	0	0	0
28604	STR_QUEST_NAME_Q28604	8	STR_QUEST_ZONE46	2	4095	0	37	38	0	0	0	0	0	1	1	0	0	105986	0	0	0	0
28605	STR_QUEST_NAME_Q28605	5	STR_QUEST_ZONE08	2	4095	0	37	38	106532	0	0	0	0	1	10	0	106533	105989	0	0	0	0
28606	STR_QUEST_NAME_Q28606	5	STR_QUEST_ZONE08	2	4095	0	37	38	106532	0	0	0	0	1	10	0	106534	105991	0	0	0	105992
28607	STR_QUEST_NAME_Q28607	5	STR_QUEST_ZONE08	2	4095	0	37	38	106532	0	0	0	0	1	10	0	106535	105994	0	0	0	106536
28608	STR_QUEST_NAME_Q28608	5	STR_QUEST_ZONE08	2	831	0	37	38	106532	105996	0	0	0	1	1	0	106535	105997	0	0	0	0
28609	STR_QUEST_NAME_Q28609	5	STR_QUEST_ZONE08	2	255	0	37	38	106532	105996	0	0	0	1	1	0	106535	105998	0	0	0	0
28610	STR_QUEST_NAME_Q28610	5	STR_QUEST_ZONE08	2	799	0	37	38	106532	105996	0	0	0	1	1	0	106535	105999	0	0	0	0
28611	STR_QUEST_NAME_Q28611	5	STR_QUEST_ZONE08	2	3087	0	37	38	106532	105996	0	0	0	1	1	0	106535	106000	0	0	0	0
28612	STR_QUEST_NAME_Q28612	5	STR_QUEST_ZONE08	2	3087	0	37	38	106532	105996	0	0	0	1	1	0	106535	106001	0	0	0	0
28613	STR_QUEST_NAME_Q28613	5	STR_QUEST_ZONE08	2	63	0	37	38	106532	105996	0	0	0	1	1	0	106535	106002	0	0	0	0
28614	STR_QUEST_NAME_Q28614	5	STR_QUEST_ZONE08	2	31	0	37	38	106532	105996	0	0	0	1	1	0	106535	106003	0	0	0	0
28615	STR_QUEST_NAME_Q28615	5	STR_QUEST_ZONE08	2	207	0	37	38	106532	105996	0	0	0	1	1	0	106535	106004	0	0	0	0
28616	STR_QUEST_NAME_Q28616	5	STR_QUEST_ZONE08	2	799	0	37	38	106532	105996	0	0	0	1	1	0	106535	106005	0	0	0	0
28617	STR_QUEST_NAME_Q28617	5	STR_QUEST_ZONE08	2	4095	0	37	38	106532	0	0	0	0	1	0	0	106537	106538	0	0	0	0
28618	STR_QUEST_NAME_Q28618	5	STR_QUEST_ZONE46	2	831	0	37	38	0	106008	0	0	1	1	0	0	106009	106010	0	0	0	0
28619	STR_QUEST_NAME_Q28619	5	STR_QUEST_ZONE46	2	63	0	37	38	0	106008	0	0	1	1	0	0	106011	106012	0	0	0	0
28620	STR_QUEST_NAME_Q28620	5	STR_QUEST_ZONE46	2	799	0	37	38	0	106008	0	0	1	1	0	0	106013	106014	0	0	0	0
28621	STR_QUEST_NAME_Q28621	5	STR_QUEST_ZONE46	2	31	0	37	38	0	106008	0	0	1	1	0	0	106015	106016	0	0	0	0
28622	STR_QUEST_NAME_Q28622	5	STR_QUEST_ZONE46	2	799	0	37	38	0	106008	0	0	1	1	0	0	106017	106018	0	0	0	0
28623	STR_QUEST_NAME_Q28623	5	STR_QUEST_ZONE46	2	255	0	37	38	0	106008	0	0	1	1	0	0	106019	106020	0	0	0	0
28624	STR_QUEST_NAME_Q28624	5	STR_QUEST_ZONE46	2	207	0	37	38	0	106008	0	0	1	1	0	0	106021	106022	0	0	0	0
28625	STR_QUEST_NAME_Q28625	5	STR_QUEST_ZONE46	2	3087	0	37	38	0	106008	0	0	1	1	0	0	106023	106024	0	0	0	0
28626	STR_QUEST_NAME_Q28626	5	STR_QUEST_ZONE46	2	3087	0	37	38	0	106008	0	0	1	1	0	0	106025	106026	0	0	0	0
28627	STR_QUEST_NAME_Q28627	5	STR_QUEST_ZONE46	2	255	0	37	38	0	106008	0	0	1	1	0	0	106027	106028	0	0	0	0
28628	STR_QUEST_NAME_Q28628	5	STR_QUEST_ZONE08	2	831	0	37	38	106532	106029	0	0	0	1	1	0	106535	105997	0	0	0	0
28629	STR_QUEST_NAME_Q28629	5	STR_QUEST_ZONE08	2	255	0	37	38	106532	106029	0	0	0	1	1	0	106535	105998	0	0	0	0
28630	STR_QUEST_NAME_Q28630	5	STR_QUEST_ZONE08	2	799	0	37	38	106532	106029	0	0	0	1	1	0	106535	105999	0	0	0	0
28631	STR_QUEST_NAME_Q28631	5	STR_QUEST_ZONE08	2	3087	0	37	38	106532	106029	0	0	0	1	1	0	106535	106000	0	0	0	0
28632	STR_QUEST_NAME_Q28632	5	STR_QUEST_ZONE08	2	3087	0	37	38	106532	106029	0	0	0	1	1	0	106535	106001	0	0	0	0
28633	STR_QUEST_NAME_Q28633	5	STR_QUEST_ZONE08	2	63	0	37	38	106532	106029	0	0	0	1	1	0	106535	106002	0	0	0	0
28634	STR_QUEST_NAME_Q28634	5	STR_QUEST_ZONE08	2	31	0	37	38	106532	106029	0	0	0	1	1	0	106535	106003	0	0	0	0
28635	STR_QUEST_NAME_Q28635	5	STR_QUEST_ZONE08	2	207	0	37	38	106532	106029	0	0	0	1	1	0	106535	106004	0	0	0	0
28636	STR_QUEST_NAME_Q28636	5	STR_QUEST_ZONE08	2	799	0	37	38	106532	106029	0	0	0	1	1	0	106535	106005	0	0	0	0
29000	STR_QUEST_NAME_Q29000	3	STR_QUEST_ZONE20	2	4095	0	50	50	0	106030	0	0	0	1	1	0	106539	106032	0	0	0	0
29001	STR_QUEST_NAME_Q29001	3	STR_QUEST_ZONE20	2	4095	0	50	50	106540	0	0	0	0	1	1	0	106539	106541	0	0	0	0
29002	STR_QUEST_NAME_Q29002	3	STR_QUEST_ZONE20	2	4095	0	50	50	0	106035	0	0	0	1	1	0	106542	106032	0	0	0	0
29003	STR_QUEST_NAME_Q29003	3	STR_QUEST_ZONE20	2	4095	0	50	50	106543	0	0	0	0	1	1	0	106542	106544	0	0	0	0
29004	STR_QUEST_NAME_Q29004	1	STR_QUEST_ZONE20	2	4095	0	10	10	0	0	0	0	0	1	1	0	106545	106546	0	0	0	0
29008	STR_QUEST_NAME_Q29008	3	STR_QUEST_ZONE20	2	4095	0	29	30	106547	106041	106548	106548	0	1	1	0	103517	102235	0	0	0	0
29009	STR_QUEST_NAME_Q29009	3	STR_QUEST_ZONE20	2	4095	0	29	30	106549	0	0	0	0	1	1	0	103517	106550	0	0	0	0
29014	STR_QUEST_NAME_Q29014	3	STR_QUEST_ZONE20	2	4095	0	29	30	106551	106046	106552	106552	0	1	1	0	103519	102235	0	0	0	0
29015	STR_QUEST_NAME_Q29015	3	STR_QUEST_ZONE20	2	4095	0	29	30	106553	0	0	0	0	1	1	0	103519	106554	0	0	0	0
29020	STR_QUEST_NAME_Q29020	3	STR_QUEST_ZONE20	2	4095	0	29	30	106555	106051	106556	106556	0	1	1	0	103526	102235	0	0	0	0
29021	STR_QUEST_NAME_Q29021	3	STR_QUEST_ZONE20	2	4095	0	29	30	106557	0	0	0	0	1	1	0	103526	106558	0	0	0	0
29026	STR_QUEST_NAME_Q29026	3	STR_QUEST_ZONE20	2	4095	0	29	30	106559	106056	106560	106560	0	1	1	0	103523	102235	0	0	0	0
29027	STR_QUEST_NAME_Q29027	3	STR_QUEST_ZONE20	2	4095	0	29	30	106561	0	0	0	0	1	1	0	103523	106562	0	0	0	0
29032	STR_QUEST_NAME_Q29032	3	STR_QUEST_ZONE20	2	4095	0	29	30	106563	106061	106564	106564	0	1	1	0	103030	102235	0	0	0	0
29033	STR_QUEST_NAME_Q29033	3	STR_QUEST_ZONE20	2	4095	0	29	30	106565	0	0	0	0	1	1	0	103030	106566	0	0	0	0
29038	STR_QUEST_NAME_Q29038	3	STR_QUEST_ZONE20	2	4095	0	29	30	106567	106066	106568	106568	0	1	1	0	103521	102235	0	0	0	0
29039	STR_QUEST_NAME_Q29039	3	STR_QUEST_ZONE20	2	4095	0	29	30	106569	0	0	0	0	1	1	0	103521	106570	0	0	0	0
29040	STR_QUEST_NAME_Q29040	3	STR_QUEST_ZONE20	2	4095	0	10	10	0	0	0	0	0	1	1	0	104678	106571	0	0	0	0
29041	STR_QUEST_NAME_Q29041	5	STR_QUEST_ZONE20	2	4095	0	45	45	0	0	0	0	1	1	1	0	104625	106572	0	0	0	0
29042	STR_QUEST_NAME_Q29042	5	STR_QUEST_ZONE20	2	4095	0	45	45	106573	0	0	0	0	1	1	0	104415	106574	0	0	0	0
29043	STR_QUEST_NAME_Q29043	5	STR_QUEST_ZONE20	2	4095	0	45	45	0	0	0	0	1	1	0	1	106575	106576	0	0	0	0
29044	STR_QUEST_NAME_Q29044	3	STR_QUEST_ZONE20	2	4095	0	10	10	106577	0	0	0	0	1	1	0	106578	106579	0	0	0	0
29045	STR_QUEST_NAME_Q29045	3	STR_QUEST_ZONE20	2	4095	0	10	10	106580	0	0	0	0	1	1	0	106581	106582	0	0	0	0
29047	STR_QUEST_NAME_Q29047	5	STR_QUEST_ZONE20	2	4095	0	50	50	104674	0	0	0	0	1	1	0	103654	106082	0	0	0	0
29048	STR_QUEST_NAME_Q29048	3	STR_QUEST_ZONE20	2	4095	0	9	9	0	0	0	0	0	1	1	0	106583	106084	0	0	0	0
30001	STR_QUEST_NAME_Q30001	2	STR_QUEST_ZONE35	1	4095	0	52	52	0	0	0	0	1	1	1	0	105489	106584	0	0	0	0
30002	STR_QUEST_NAME_Q30002	2	STR_QUEST_ZONE38	1	4095	0	52	52	0	0	0	0	1	1	1	0	106585	106586	0	0	0	0
30003	STR_QUEST_NAME_Q30003	2	STR_QUEST_ZONE38	1	4095	0	52	53	106587	0	0	0	0	1	1	0	106588	106589	0	0	0	0
30005	STR_QUEST_NAME_Q30005	5	STR_QUEST_ZONE38	1	4095	0	52	53	106587	0	0	0	0	1	0	0	106585	106590	0	0	0	0
30007	STR_QUEST_NAME_Q30007	5	STR_QUEST_ZONE39	1	4095	0	52	55	106587	0	0	0	0	1	1	0	106591	106592	0	0	0	0
30008	STR_QUEST_NAME_Q30008	5	STR_QUEST_ZONE39	1	4095	0	52	55	106593	0	0	0	0	1	1	0	106585	106594	0	0	0	0
30009	STR_QUEST_NAME_Q30009	5	STR_QUEST_ZONE39	1	4095	0	52	55	106595	0	0	0	0	1	1	0	106585	106596	0	0	0	0
30010	STR_QUEST_NAME_Q30010	5	STR_QUEST_ZONE38	1	4095	0	52	52	106597	0	0	0	0	1	1	0	106598	106599	0	0	0	0
30011	STR_QUEST_NAME_Q30011	5	STR_QUEST_ZONE39	1	4095	0	52	53	106600	0	0	0	0	1	1	0	106598	106601	0	0	0	0
30012	STR_QUEST_NAME_Q30012	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	0	0	0	1	1	1	0	106602	106584	0	0	0	0
30013	STR_QUEST_NAME_Q30013	5	STR_QUEST_ZONE39	1	4095	0	52	53	106603	0	0	0	0	1	1	0	105696	106604	0	0	0	0
30014	STR_QUEST_NAME_Q30014	5	STR_QUEST_ZONE39	1	4095	0	52	53	106605	0	0	0	0	1	0	0	105696	106606	0	0	0	0
30015	STR_QUEST_NAME_Q30015	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106607	0	0	0	1	1	0	106608	106584	0	0	0	0
30016	STR_QUEST_NAME_Q30016	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106607	0	0	0	1	1	0	106602	106609	0	0	0	0
30017	STR_QUEST_NAME_Q30017	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106610	0	0	0	1	1	0	106608	106584	0	0	0	0
30018	STR_QUEST_NAME_Q30018	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106610	0	0	0	1	1	0	106602	106611	0	0	0	0
30019	STR_QUEST_NAME_Q30019	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106612	0	0	0	1	1	0	106608	106584	0	0	0	0
30020	STR_QUEST_NAME_Q30020	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106612	0	0	0	1	1	0	106602	106613	0	0	0	0
30021	STR_QUEST_NAME_Q30021	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106614	0	0	0	1	1	0	106608	106584	0	0	0	0
30022	STR_QUEST_NAME_Q30022	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106614	0	0	0	1	1	0	106602	106615	0	0	0	0
30023	STR_QUEST_NAME_Q30023	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106616	0	0	0	1	1	0	106608	106584	0	0	0	0
30024	STR_QUEST_NAME_Q30024	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106616	0	0	0	1	1	0	106602	106617	0	0	0	0
30025	STR_QUEST_NAME_Q30025	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106618	0	0	0	1	1	0	106608	106584	0	0	0	0
30026	STR_QUEST_NAME_Q30026	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106618	0	0	0	1	1	0	106602	106619	0	0	0	0
30027	STR_QUEST_NAME_Q30027	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106620	0	0	0	1	1	0	106608	106584	0	0	0	0
30028	STR_QUEST_NAME_Q30028	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106620	0	0	0	1	1	0	106602	106621	0	0	0	0
30029	STR_QUEST_NAME_Q30029	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106622	0	0	0	1	1	0	106608	106584	0	0	0	0
30030	STR_QUEST_NAME_Q30030	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106622	0	0	0	1	1	0	106602	106623	0	0	0	0
30031	STR_QUEST_NAME_Q30031	5	STR_QUEST_ZONE35	1	4095	0	52	52	0	106624	0	0	0	1	1	0	106608	106584	0	0	0	0
30032	STR_QUEST_NAME_Q30032	5	STR_QUEST_ZONE35	1	4095	0	52	55	0	106624	0	0	0	1	1	0	106602	106625	0	0	0	0
30033	STR_QUEST_NAME_Q30033	5	STR_QUEST_ZONE39	1	4095	0	52	54	106593	0	0	0	0	1	0	0	106598	106626	0	0	0	0
30051	STR_QUEST_NAME_Q30051	5	STR_QUEST_ZONE40	1	4095	0	50	55	0	0	0	0	1	1	0	1	106627	106628	0	0	0	0
30052	STR_QUEST_NAME_Q30052	5	STR_QUEST_ZONE40	1	4095	0	53	54	0	0	0	0	1	1	0	0	106629	106630	0	0	0	0
30053	STR_QUEST_NAME_Q30053	5	STR_QUEST_ZONE40	1	4095	0	52	53	106631	0	0	0	0	1	1	0	106598	106632	0	0	0	0
30054	STR_QUEST_NAME_Q30054	5	STR_QUEST_ZONE40	1	4095	0	53	53	0	0	0	0	1	1	1	0	106633	106634	0	0	0	0
30055	STR_QUEST_NAME_Q30055	5	STR_QUEST_ZONE40	1	4095	0	53	53	106635	0	0	0	0	1	1	0	106633	106634	0	0	0	0
30056	STR_QUEST_NAME_Q30056	5	STR_QUEST_ZONE40	1	4095	0	53	53	106636	0	0	0	0	1	1	0	106633	106637	0	0	0	0
30057	STR_QUEST_NAME_Q30057	5	STR_QUEST_ZONE40	1	4095	0	53	53	0	0	0	0	1	1	1	0	106627	106638	0	0	0	0
30101	STR_QUEST_NAME_Q30101	2	STR_QUEST_ZONE37	2	4095	0	52	52	0	0	0	0	1	1	1	0	104582	106584	0	0	0	0
30102	STR_QUEST_NAME_Q30102	2	STR_QUEST_ZONE38	2	4095	0	52	52	0	0	0	0	1	1	1	0	106639	106586	0	0	0	0
30103	STR_QUEST_NAME_Q30103	2	STR_QUEST_ZONE38	2	4095	0	52	53	106640	0	0	0	0	1	1	0	106639	106589	0	0	0	0
30105	STR_QUEST_NAME_Q30105	5	STR_QUEST_ZONE38	2	4095	0	52	53	106640	0	0	0	0	1	0	0	106639	106590	0	0	0	0
30107	STR_QUEST_NAME_Q30107	5	STR_QUEST_ZONE39	2	4095	0	52	55	106640	0	0	0	0	1	1	0	106641	106642	0	0	0	0
30108	STR_QUEST_NAME_Q30108	5	STR_QUEST_ZONE39	2	4095	0	52	55	106643	0	0	0	0	1	1	0	106639	106644	0	0	0	0
30109	STR_QUEST_NAME_Q30109	5	STR_QUEST_ZONE39	2	4095	0	52	55	106645	0	0	0	0	1	1	0	106639	106646	0	0	0	0
30110	STR_QUEST_NAME_Q30110	5	STR_QUEST_ZONE38	2	4095	0	52	52	106647	0	0	0	0	1	1	0	106648	106599	0	0	0	0
30111	STR_QUEST_NAME_Q30111	5	STR_QUEST_ZONE39	2	4095	0	52	53	106649	0	0	0	0	1	1	0	106648	106650	0	0	0	0
30112	STR_QUEST_NAME_Q30112	5	STR_QUEST_ZONE37	2	4095	0	52	52	0	0	0	0	1	1	1	0	106651	106584	0	0	0	0
30113	STR_QUEST_NAME_Q30113	5	STR_QUEST_ZONE39	2	4095	0	52	53	106647	0	0	0	0	1	1	0	106652	106604	0	0	0	0
30114	STR_QUEST_NAME_Q30114	5	STR_QUEST_ZONE39	2	4095	0	52	54	106653	0	0	0	0	1	1	0	106652	106654	0	0	0	0
30115	STR_QUEST_NAME_Q30115	5	STR_QUEST_ZONE37	2	4095	0	52	52	0	106607	0	0	0	1	1	0	106101	106584	0	0	0	0
30116	STR_QUEST_NAME_Q30116	5	STR_QUEST_ZONE37	2	4095	0	52	55	0	106607	0	0	0	1	1	0	106655	106656	0	0	0	0
30117	STR_QUEST_NAME_Q30117	5	STR_QUEST_ZONE37	2	4095	0	52	52	0	106610	0	0	0	1	1	0	106101	106584	0	0	0	0
30118	STR_QUEST_NAME_Q30118	5	STR_QUEST_ZONE37	2	4095	0	52	55	0	106610	0	0	0	1	1	0	106655	106657	0	0	0	0
30119	STR_QUEST_NAME_Q30119	5	STR_QUEST_ZONE37	2	4095	0	52	52	0	106612	0	0	0	1	1	0	106101	106584	0	0	0	0
30120	STR_QUEST_NAME_Q30120	5	STR_QUEST_ZONE37	2	4095	0	52	55	0	106612	0	0	0	1	1	0	106655	106658	0	0	0	0
