18	4180	
id	desc	type	dispel	hidelog	timemin	timemax	dot	lambda	render	buffaction	moveable	hidelevel	searchlevel	deform	openaerial	noskill	vehicle
18859	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18860	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18861	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18862	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18863	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18864	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18865	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18866	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18867	STR_NPC_SKILL_EL_ETERNALSHIELD_ABNORMAL	1	1	0	0	15057	135216	137479	0	0	1	0	0	0	0	0	0
18868	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137480	136306	0	1	0	0	0	0	0	0
18869	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137481	136306	0	1	0	0	0	0	0	0
18870	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137482	136306	0	1	0	0	0	0	0	0
18871	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137483	136306	0	1	0	0	0	0	0	0
18872	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137484	136306	0	1	0	0	0	0	0	0
18873	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137485	136306	0	1	0	0	0	0	0	0
18874	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137486	136306	0	1	0	0	0	0	0	0
18875	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137487	136306	0	1	0	0	0	0	0	0
18876	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137488	136306	0	1	0	0	0	0	0	0
18877	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137489	136306	0	1	0	0	0	0	0	0
18878	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137490	136306	0	1	0	0	0	0	0	0
18879	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137491	136306	0	1	0	0	0	0	0	0
18880	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137492	136306	0	1	0	0	0	0	0	0
18881	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137493	136306	0	1	0	0	0	0	0	0
18882	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137494	136306	0	1	0	0	0	0	0	0
18883	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137495	136306	0	1	0	0	0	0	0	0
18884	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137496	136306	0	1	0	0	0	0	0	0
18885	STR_NPC_SKILL_EL_ORDER_OMEN_ABNORMAL	2	3	135153	135153	135220	135153	137497	136306	0	1	0	0	0	0	0	0
18889	STR_IDCATACOMBS_TOMBDRAKAN_POWERATK_DESC_ABNORMAL	2	2	135161	135161	135200	135161	137498	0	0	1	0	0	0	0	0	0
18890	STR_IDCATACOMBS_TOMBDRAKAN_EVADE_DESC_ABNORMAL	1	1	0	0	15072	0	137499	0	0	1	0	0	0	0	0	0
18892	STR_IDCATACOMBS_SPECTRE_AREAHEALNUFF_DESC_ABNORMAL	2	3	0	0	15061	0	137500	0	0	1	0	0	0	0	0	0
18894	STR_IDCATACOMBS_SPECTRE_AREAELENUFF_DESC_ABNORMAL	2	3	0	0	69972	0	137501	0	0	1	0	0	0	0	0	0
18895	STR_IDCATACOMBS_SPECTRE_BUFF_DESC_ABNORMAL	1	1	135197	135197	136289	137502	137503	0	0	1	0	0	0	0	0	0
18896	STR_IDCATACOMBS_SUMMONER_REFLECTOR_DESC_ABNORMAL	1	2	0	0	15053	135505	137504	0	0	1	0	0	0	0	0	0
18899	STR_IDCATACOMBS_SUMMONER_POLY_DESC_ABNORMAL	2	3	135153	135153	137505	135153	137506	0	0	1	0	0	0	0	0	0
18900	STR_IDCATACOMBS_SHULACK_SLOW_DESC_ABNORMAL	2	2	0	0	25130	0	137507	0	0	1	0	0	0	0	0	0
18901	STR_IDCATACOMBS_SHULACK_BLIND_DESC_ABNORMAL	1	1	0	0	136079	0	137508	0	0	1	0	0	0	0	0	0
18902	STR_IDCATACOMBS_BOMBDRAKAN_POWERATK_DESC_ABNORMAL	2	2	135161	135161	137509	135161	137510	0	0	1	0	0	0	0	0	0
18903	STR_IDCATACOMBS_BOMBDRAKAN_PCNUFF_DESC_ABNORMAL	2	2	0	0	15072	0	137511	0	0	1	0	0	0	0	0	0
18904	STR_IDCATACOMBS_BOMBDRAKAN_SNARE_DESC_ABNORMAL	2	2	0	0	25130	0	137299	0	0	1	0	0	0	0	0	0
18908	STR_IDCATACOMBS_STALKER_HEALGAIN_DESC_ABNORMAL	1	2	135161	135161	137060	136818	137512	0	0	1	0	0	0	0	0	0
18910	STR_IDCATACOMBS_FIRE_AREAELEBUFF_DESC_ABNORMAL	1	1	135161	135161	135253	135254	137513	0	0	1	0	0	0	0	0	0
18914	STR_IDCATACOMBS_ARCHPRIEST2_DESC_ABNORMAL	2	2	135161	135161	137514	137515	137516	0	0	1	0	0	0	0	0	0
18915	STR_IDCATACOMBS_SUM_ARCHPRIEST1_DESC_ABNORMAL	1	1	137517	135161	135205	136668	137518	0	0	1	0	0	0	0	0	0
18916	STR_IDCATACOMBS_SUM_ARCHPRIEST2_DESC_ABNORMAL	1	1	137517	135161	135205	136668	137519	0	0	1	0	0	0	0	0	0
18917	STR_GFI_WINGBLADE_ROOT_ABNORMAL	2	2	0	0	15132	0	136885	136796	0	1	0	0	0	0	0	0
18920	STR_SGFI_SHIELD_NR_DESC_ABNORMAL	1	1	135161	135161	135446	135192	137269	0	0	1	0	0	0	0	0	0
18921	STR_SGFI_SHIELD_TA_DESC_ABNORMAL	1	1	135161	135161	135446	135192	137269	0	0	1	0	0	0	0	0	0
18924	STR_GFI_WINGBLADETA_STUN_ABNORMAL	2	4	0	0	25130	0	135189	136307	0	1	0	0	0	0	0	0
18925	STR_GRA_SNARELONG_NR_ABNORMAL	2	2	0	0	15132	0	136280	136796	0	1	0	0	0	0	0	0
18929	STR_SGTRAP_DEBUFF_TA_DESC_ABNORMAL	2	2	135153	135153	135621	136955	137520	135993	0	1	0	0	0	0	0	0
18930	STR_SGAS_PROCBUFF_NR_DESC_ABNORMAL	1	0	0	0	136079	135251	135449	0	0	1	0	0	0	0	0	0
18934	STR_SGWI_REFLECTOR_NR_DESC_ABNORMAL	1	1	0	0	136079	135216	136736	0	0	1	0	0	0	0	0	0
18935	STR_GWI_SPELLSLEEPTA_NR_ABNORMAL	2	3	0	15091	15165	0	135762	136306	0	1	0	0	0	0	0	0
18939	STR_GWI_FROSTPILLARTA_NPC_DESC_ABNORMAL	2	2	0	0	15132	0	135248	136762	0	1	0	0	0	0	0	0
18940	STR_SGPR_BUFF_NR_DESC_ABNORMAL	1	1	0	0	136079	0	135481	0	0	1	0	0	0	0	0	0
18941	STR_GPR_SPELLLONGSTUN_AIR_ABNORMAL	2	4	0	0	15132	0	135189	136307	0	1	0	0	0	0	0	0
18944	STR_SGFI_SHIELDSTUN_TA_DESC_ABNORMAL	2	4	0	0	15033	0	135189	136307	0	1	0	0	0	0	0	0
18945	STR_NPC_SKILL_EL_ORDER_SACRIFICE_ABNORMAL	1	1	0	0	70010	135216	137310	0	0	1	0	0	0	0	0	0
18954	STR_NPC_SKILL_FROSTPILLAR_G1_ABNORMAL	2	2	0	0	21869	0	135392	135393	0	1	0	0	0	0	0	0
18955	STR_NPC_SKILL_POISONTRAP_ABNORMAL	2	2	0	0	15142	135240	137521	134323	0	1	0	0	0	0	0	0
18958	STR_THROWINGTRAP_G1_ABNORMAL	2	2	135161	135161	137368	135161	135391	135256	0	1	0	0	0	0	0	0
18959	STR_IDCATACOMBS_DEFORM_SKELETON_DESC_ABNORMAL	2	3	135153	135153	137522	135153	137523	0	0	1	0	0	0	0	0	0
18960	STR_IDCATACOMBS_SKELETON_HEAL_DESC_ABNORMAL	1	1	0	0	69972	135216	137524	0	0	1	0	0	0	0	0	0
18966	STR_IDCATACOMBS_FIRE_DEFORM2_DESC_ABNORMAL	1	1	135161	135161	136268	135161	137525	0	0	1	0	0	0	0	0	0
18967	STR_IDCATACOMBS_FIRE_DEFORM3_DESC_ABNORMAL	2	3	0	0	25130	0	135762	136306	0	1	0	0	0	0	0	0
18969	STR_IDCATACOMBS_SHULACK_NAMED1_DESC_ABNORMAL	1	1	0	0	15145	0	137526	0	0	1	0	0	0	0	0	0
18972	STR_IDCATACOMBS_SHULACK_DEFORM_DESC_ABNORMAL	2	2	135161	135161	135745	135161	137527	0	0	1	0	0	0	0	0	0
18973	STR_IDCATACOMBS_SHULACK_AREAATK1_DESC_ABNORMAL	2	2	0	0	25176	0	135392	0	0	1	0	0	0	0	0	0
18975	STR_IDCATACOMBS_SHULACK_PHYDFUP_DESC_ABNORMAL	1	1	0	0	15145	0	136737	0	0	1	0	0	0	0	0	0
18977	STR_LF4_BLINDHTA_SUM_DESC_ABNORMAL	2	2	0	0	25130	0	135436	136812	0	1	0	0	0	0	0	0
18981	STR_BNKN_SUMMON_NR_DESC_ABNORMAL	2	0	0	0	136771	0	137460	137377	0	1	0	0	0	0	0	0
18982	STR_IDCATACOMBS_BOSS_SPECTRE_FROZENFIELD_DESC_ABNORMAL	1	1	0	0	136079	0	135482	0	0	1	0	0	0	0	0	0
18985	STR_BN_SELFSHIELD_HENCHMAN_DESC_ABNORMAL	1	0	0	0	69972	135216	137528	0	0	1	0	0	0	0	0	0
18988	STR_BNAS_SLOW_DFRAID_DESC_ABNORMAL	2	2	135161	135161	135191	135161	137529	0	0	1	0	0	0	0	0	0
18989	STR_BNAS_PRVSLOW_DFRAID_DESC_ABNORMAL	1	1	0	0	15065	137530	137531	137532	0	1	0	0	0	0	0	0
18991	STR_BNAS_PRVMPATTACKINS_DFRAID_DESC_ABNORMAL	1	1	0	0	15065	137533	137534	137535	0	1	0	0	0	0	0	0
18992	STR_BNAS_ALLREFLECTOR_DFRAID_DESC_ABNORMAL	1	1	0	0	15057	135216	137536	137537	0	1	0	0	0	0	0	0
18993	STR_IDCATACOMBS_ARCHPRIEST2_STUN_DESC_ABNORMAL	2	2	135161	135161	135191	136818	137538	136859	0	1	0	0	0	0	0	0
18994	STR_IDCATACOMBS_ARCHPRIEST2_DISPEL_DESC_ABNORMAL	2	2	135161	135161	135200	135161	137539	0	0	1	0	0	0	0	0	0
18996	STR_IDCATACOMBS_ARCHPRIEST2_ONEKILL_DESC_ABNORMAL	1	2	135161	135161	135446	136818	137540	0	0	1	0	0	0	0	0	0
18997	STR_IDCATACOMBS_ARCHPRIEST2_POWERATK_DESC_ABNORMAL	1	1	135161	135161	135253	135254	137541	0	0	1	0	0	0	0	0	0
18998	STR_IDCATACOMBS_ARCHPRIEST2_SHIELD_DESC_ABNORMAL	2	3	135153	135153	135908	137542	137543	137022	0	1	0	0	0	0	0	0
19000	STR_BNFI_STUMBLETELEPORT_PO_DESC_ABNORMAL	2	4	0	0	25130	0	135189	0	0	1	0	0	0	0	0	0
19001	STR_IDCATACOMBS_SHULACK_POISON1_DESC_ABNORMAL	2	2	0	0	15072	135483	137544	134323	0	1	0	0	0	0	0	0
19002	STR_IDCATACOMBS_SHULACK_POISON2_DESC_ABNORMAL	2	2	0	0	15072	135358	137545	134323	0	1	0	0	0	0	0	0
19003	STR_IDCATACOMBS_SHULACK_POISON3_DESC_ABNORMAL	2	2	0	0	15072	135399	137546	134323	0	1	0	0	0	0	0	0
19004	STR_IDCATACOMBS_SHULACK_POISON4_DESC_ABNORMAL	2	2	0	0	15072	0	135861	134323	0	1	0	0	0	0	0	0
19005	STR_IDCATACOMBS_SHULACK_POISON5_DESC_ABNORMAL	2	2	0	0	15072	0	137547	134323	0	1	0	0	0	0	0	0
19006	STR_IDCATACOMBS_SHULACK_POISON6_DESC_ABNORMAL	2	2	0	0	15072	0	137548	134323	0	1	0	0	0	0	0	0
19007	STR_IDCATACOMBS_SHULACK_POISON7_DESC_ABNORMAL	2	2	135161	135161	135200	136801	137549	134323	0	1	0	0	0	0	0	0
19008	STR_DGFI_H_FEAR_TA_DESC_ABNORMAL	2	3	0	0	15165	0	135910	136859	0	1	0	0	0	0	0	0
19013	STR_GAS_SATKSPINSTUN_NR_ABNORMAL	2	4	0	0	15132	0	135189	136307	0	1	0	0	0	0	0	0
19017	STR_DGRA_SATKSTUN_TA_DESC_ABNORMAL	2	4	0	0	15132	0	135189	136307	0	1	0	0	0	0	0	0
19018	STR_DGWI_TREE_TA_DESC_ABNORMAL	2	3	135153	135153	137131	135153	136982	136842	0	1	0	0	0	0	0	0
19019	STR_GRA_SUMMONTRAP_NR_DESC_ABNORMAL	2	2	0	0	25130	0	136978	0	0	1	0	0	0	0	0	0
19023	STR_DGFI_WINGBLADESTUN_TA_DESC_ABNORMAL	2	4	0	0	25130	0	135189	136307	0	1	0	0	0	0	0	0
19028	STR_DGPR_SATKSLOW_TA_DESC_ABNORMAL	2	2	0	0	15091	0	135488	0	0	1	0	0	0	0	0	0
19029	STR_GRA_SUMMONTRAP_NR_DESC_ABNORMAL	2	2	0	0	21869	0	136735	0	0	1	0	0	0	0	0	0
19034	STR_DGFI_SUPPYDEFMID_TA_DESC_ABNORMAL	1	1	135161	135161	135191	135192	137013	0	0	1	0	0	0	0	0	0
19035	STR_GRA_SUMMONTRAP_NR_DESC_ABNORMAL	2	2	0	0	25130	0	136978	0	0	1	0	0	0	0	0	0
19039	STR_SDGPR_BUFF_NR_DESC_ABNORMAL	1	1	135161	135161	136268	135161	137280	0	0	1	0	0	0	0	0	0
19041	STR_IDCATACOMBS_BOSS_DRAKE_SANCTURAY_DESC_ABNORMAL	1	1	135153	135153	135220	137550	137551	0	0	1	0	0	0	0	0	0
19042	STR_IDCATACOMBS_BOSS_DRAKE_AREAATK_DESC_ABNORMAL	2	2	135161	135161	135446	135161	137552	0	0	1	0	0	0	0	0	0
19043	STR_IDCATACOMBS_BOSS_DRAKE_FIREBALL_DESC_ABNORMAL	2	3	135161	135161	135446	137162	137553	137022	0	1	0	0	0	0	0	0
19046	STR_NPC_STATDOWN_G1_DESC_ABNORMAL	1	5	0	0	136079	0	137554	0	0	1	0	0	0	0	0	0
19047	STR_NPC_STATDOWN_G2_DESC_ABNORMAL	1	5	0	0	136079	0	137555	0	0	1	0	0	0	0	0	0
19048	STR_NPC_STATDOWN_G3_DESC_ABNORMAL	1	5	0	0	136079	0	137556	0	0	1	0	0	0	0	0	0
19049	STR_BNWI_SHIELDSTATUP_NR_DESC_ABNORMAL	1	1	135161	135161	135191	135523	137557	0	0	1	0	0	0	0	0	0
19050	STR_NWI_FEARDEFORMGHOST_NR_DESC_ABNORMAL	2	3	135153	135153	135621	135153	137558	136859	0	1	0	0	0	0	0	0
19054	STR_BNWI_SPELLMPATK_TA_DESC_ABNORMAL	2	2	0	0	247	135906	137559	0	0	1	0	0	0	0	0	0
19055	STR_NFI_PARALYZE_SHORT_DESC_ABNORMAL	2	3	0	0	15033	0	136072	136842	0	1	0	0	0	0	0	0
19057	STR_NFI_SNARE_NR_DESC_ABNORMAL	2	2	0	0	25130	0	137299	136762	0	1	0	0	0	0	0	0
19058	STR_NPR_BLIND_SHORT_DESC_ABNORMAL	2	2	0	0	25130	0	135436	136812	0	1	0	0	0	0	0	0
19059	STR_NPR_DOWNATKDLY_NR_DESC_ABNORMAL	2	2	0	0	21869	0	136135	0	0	1	0	0	0	0	0	0
19060	STR_NFI_SNAREDOT_NR_DESC_ABNORMAL	2	2	135161	135161	135825	136256	137560	136762	0	1	0	0	0	0	0	0
19063	STR_IDCATACOMBS_NORMAL_MPATTACK_DESC_ABNORMAL	2	2	0	0	15057	135358	137561	0	0	1	0	0	0	0	0	0
19064	STR_IDCATACOMBS_NORMAL_360AREADARKMAGIC_DESC_ABNORMAL	2	2	0	0	25130	135517	137562	0	0	1	0	0	0	0	0	0
19065	STR_IDCATACOMBS_NORMAL_90AREAMAGIC_DESC_ABNORMAL	2	2	135161	135161	135446	135161	137563	0	0	1	0	0	0	0	0	0
19067	STR_IDCATACOMBS_NORMAL_SLIMEAREA_DESC_ABNORMAL	2	2	0	0	21869	135483	137564	137022	0	1	0	0	0	0	0	0
19070	STR_IDCATACOMBS_NORMAL_SHIELD_DESC_ABNORMAL	1	1	0	0	25130	135216	137565	0	0	1	0	0	0	0	0	0
19071	STR_IDCATACOMBS_NORMAL_DEFORM_DESC_ABNORMAL	2	2	0	0	15053	0	137566	0	0	1	0	0	0	0	0	0
19072	STR_IDCATACOMBS_NORMAL_AREASLOW_DESC_ABNORMAL	2	2	0	0	25176	0	137299	135393	0	1	0	0	0	0	0	0
19075	STR_IDCATACOMBS_NORMAL_PRIESTMAGIC1_DESC_ABNORMAL	2	2	0	0	15057	135483	137567	0	0	1	0	0	0	0	0	0
19076	STR_IDCATACOMBS_NORMAL_90AREADRAINATK_DESC_ABNORMAL	2	2	0	0	25176	135517	137568	0	0	1	0	0	0	0	0	0
19077	STR_IDCATACOMBS_NORMAL_360AREAROOT_DESC_ABNORMAL	2	2	0	0	25130	0	135207	135711	0	1	0	0	0	0	0	0
19078	STR_IDCATACOMBS_NORMAL_360AREAICEMAGIC_DESC_ABNORMAL	2	2	0	0	21869	0	136141	0	0	1	0	0	0	0	0	0
19079	STR_IDCATACOMBS_NORMAL_DEBUFF_DESC_ABNORMAL	2	2	0	0	15057	135906	137569	0	0	1	0	0	0	0	0	0
19080	STR_IDCATACOMBS_NORMAL_PRIESTMAGIC2_DESC_ABNORMAL	2	2	0	0	21869	0	136141	0	0	1	0	0	0	0	0	0
19081	STR_IDCATACOMBS_NORMAL_REFLECT_DESC_ABNORMAL	1	1	0	0	15057	135505	137570	0	0	1	0	0	0	0	0	0
19082	STR_IDCATACOMBS_NORMAL_360AREASHOCKMAGIC_DESC_ABNORMAL	2	2	0	0	25176	135517	137571	0	0	1	0	0	0	0	0	0
19083	STR_IDCATACOMBS_NORMAL_GREATHEAL_DESC_ABNORMAL	1	1	135161	135161	135446	136256	137572	134108	0	1	0	0	0	0	0	0
19085	STR_IDCATACOMBS_NORMAL_90AREAARROWATK_DESC_ABNORMAL	2	2	0	0	25176	135517	137573	0	0	1	0	0	0	0	0	0
19086	STR_IDCATACOMBS_NORMAL_POISON_DESC_ABNORMAL	2	2	0	0	21869	135483	137574	134323	0	1	0	0	0	0	0	0
19087	STR_IDCATACOMBS_NORMAL_BLEED_DESC_ABNORMAL	2	2	0	0	21869	135483	137575	129340	0	1	0	0	0	0	0	0
19088	STR_IDCATACOMBS_NORMAL_SLOW_DESC_ABNORMAL	2	2	0	0	25176	0	137507	135393	0	1	0	0	0	0	0	0
19090	STR_IDCATACOMBS_TOMBDRAKAN_AREA90ATK_DESC_ABNORMAL	2	2	0	0	15061	135358	137576	0	0	1	0	0	0	0	0	0
19091	STR_IDCATACOMBS_DEATHKNIGHT_MOVESPEED_DESC_ABNORMAL	1	1	0	0	21869	0	137577	0	0	1	0	0	0	0	0	0
19095	STR_IDCATACOMBS_TAROS_AREATAUNT_DESC_ABNORMAL	1	5	135161	135161	135200	135192	137578	0	0	1	0	0	0	0	0	0
19097	STR_Q_IDTEMPLEMISSION_FALL_DESC_ABNORMAL	2	0	0	0	21869	0	135189	136307	0	1	0	0	0	0	0	0
19098	STR_IDCATACOMBS_TAROS_BUFF_DESC_ABNORMAL	1	1	135161	135161	136268	135161	137579	0	0	1	0	0	0	0	0	0
19102	STR_AGC_HPMPDOTSNARE_TA_DESC_ABNORMAL	2	2	135153	135153	135621	137234	137235	136787	0	1	0	0	0	0	0	0
19103	STR_AGC_SPELLSTUNTA_LR_ABNORMAL	2	4	0	0	15165	0	135189	136307	0	1	0	0	0	0	0	0
19104	STR_FGC_BINDTA_LR_ABNORMAL	2	2	0	0	136798	0	135232	136828	0	1	0	0	0	0	0	0
19105	STR_AGC_SUPPMATTACKTA_LR_DESC_ABNORMAL	1	1	135161	135161	135209	135161	137580	0	0	1	0	0	0	0	0	0
19106	STR_AGC_SATKSTUN_LR_DESC_ABNORMAL	2	4	0	0	15091	0	135189	136307	0	1	0	0	0	0	0	0
19110	STR_FGC_SHIELD_CHIEF_DESC_ABNORMAL	1	1	135161	135161	136268	135523	137581	0	0	1	0	0	0	0	0	0
19111	STR_FGC_REFLECT_CHIEF_DESC_ABNORMAL	1	1	135161	135161	136268	135523	137582	0	0	1	0	0	0	0	0	0
19112	STR_NWI_SPELLATK_LC_PO_DEFOBJ_DESC_ABNORMAL	2	2	0	0	15057	0	135248	136796	0	1	0	0	0	0	0	0
19113	STR_AGC_SDOWNPYDEFTA_LR_DESC_ABNORMAL	2	2	0	0	15061	0	136744	0	0	1	0	0	0	0	0	0
19116	STR_HPSPRING_REGENERATION_DESC_ABNORMAL	1	1	0	0	15065	135358	137583	0	0	1	0	0	0	0	0	0
19117	STR_NPC_STANDBYSTDOWN_5S_ABNORMAL	1	5	135161	135161	135825	135161	137584	136307	0	1	0	0	0	0	0	0
19118	0	2	0	0	0	15091	0	135189	136307	0	1	0	0	0	0	0	0
19119	STR_NWI_SPELLSLIENCE_LR_DESC_ABNORMAL	2	2	0	0	25130	0	135389	136828	0	1	0	0	0	0	0	0
19120	STR_BNEL_POISONAREA_DESC_ABNORMAL	2	2	0	0	15057	137585	137586	134323	0	1	0	0	0	0	0	0
19121	STR_BNWI_REFLECTOR15M_SELF_DESC_ABNORMAL	1	1	0	0	15033	135216	137587	0	0	1	0	0	0	0	0	0
19122	STR_SELF_STUN_ABNORMAL	2	2	15033	0	15033	0	135189	0	0	1	0	0	0	0	0	0
19125	STR_BNWI_ALLSTATUP_SELF_DESC_ABNORMAL	1	1	0	0	136079	0	137588	0	0	1	0	0	0	0	0	0
19126	STR_BNFI_INVINCIBLE_STATUE_DESC_ABNORMAL	1	5	135197	135197	137290	137589	137590	0	0	1	0	0	0	0	0	0
19127	STR_Q_BUFF_INVINCIBLE_DESC_ABNORMAL	1	5	135161	135161	136268	135523	137253	0	0	1	0	0	0	0	0	0
19128	STR_Q_BUFF_INVINCIBLE_DESC_ABNORMAL	1	0	135161	135161	136268	135523	137253	0	0	1	0	0	0	0	0	0
19129	STR_BNFI_STUMBLETELEPORT_PO_DESC_ABNORMAL	2	0	0	0	25130	0	135189	0	0	1	0	0	0	0	0	0
19130	STR_BNWI_SPELLPOISON_SLOW_DESC_ABNORMAL	2	2	135161	135161	136889	136801	137591	134323	0	1	0	0	0	0	0	0
19131	STR_BNWI_SPELLPOISON_TA_DESC_ABNORMAL	2	2	0	0	136921	135906	137592	134323	0	1	0	0	0	0	0	0
19132	STR_NPC_SKILL_SANDSTORMTRAP_G1_ABNORMAL	2	2	135153	137054	135220	137055	137056	135993	0	1	0	0	0	0	0	0
19133	STR_NPC_SKILL_SANDSTORMTRAP_G2_ABNORMAL	2	2	135153	137054	135220	137055	137071	135993	0	1	0	0	0	0	0	0
19135	STR_NGR_XDRAKANBUFF_NO_ABNORMAL	1	1	135161	135161	136268	135161	137280	0	0	1	0	0	0	0	0	0
19136	STR_DREADGION_PULLED_NR_DESC_ABNORMAL	2	2	0	0	15132	0	135248	136762	0	1	0	0	0	0	0	0
19137	STR_IDABRE_COREN_MESINFO_DESC_ABNORMAL	1	1	15033	0	136079	0	137593	0	0	1	0	0	0	0	0	0
19138	STR_IDABRE_COREN_BLEED_DESC_ABNORMAL	2	2	137594	135153	137522	136904	137595	0	0	1	0	0	0	0	0	0
19142	STR_IDABRE_COREN_REFLECTMELEE_DESC_ABNORMAL	1	1	135161	135161	136268	137596	137597	0	0	1	0	0	0	0	0	0
19143	STR_IDABRE_COREN_SUMMONWORMS_DESC_ABNORMAL	2	0	0	0	15033	0	136072	0	0	1	0	0	0	0	0	0
19144	STR_IDABRE_COREN_MANAREGEN_DESC_ABNORMAL	1	1	135153	135153	135621	137234	137598	0	0	1	0	0	0	0	0	0
19145	STR_IDABRE_COREB_AIROINVINCIBLE_DESC_ABNORMAL	1	1	135197	135197	137290	137599	137600	137601	0	1	0	0	0	0	0	0
19146	STR_IDABRE_COREB_LIGHTBUFF_DESC_ABNORMAL	1	1	0	0	15061	0	137602	0	0	1	0	0	0	0	0	0
19147	STR_IDABRE_COREB_DARKBUFF_DESC_ABNORMAL	1	1	0	0	15061	0	137603	0	0	1	0	0	0	0	0	0
19148	STR_IDABRE_COREB_BLOCKUP_DESC_ABNORMAL	2	2	137594	135153	136102	137271	137604	0	0	1	0	0	0	0	0	0
19150	STR_IDABRE_COREB_DEADLYATTACK_DESC_ABNORMAL	2	2	0	0	69972	135906	137605	0	0	1	0	0	0	0	0	0
19151	STR_IDABRE_COREB_SNAREDMG_DESC_ABNORMAL	2	2	135161	135161	135200	135161	136886	0	0	1	0	0	0	0	0	0
19152	STR_IDABRE_COREB_INVINCIBLE_DESC_ABNORMAL	1	1	135197	135197	137290	137606	137607	137608	0	1	0	0	0	0	0	0
19154	STR_IDABRE_COREB_AREASNARE_DESC_ABNORMAL	2	2	135153	135153	135288	137609	137610	137611	0	1	0	0	0	0	0	0
19157	STR_IDABRE_COREB_FASTSTUN_DESC_ABNORMAL	2	0	15033	0	15053	0	135189	0	0	1	0	0	0	0	0	0
19158	STR_IDABRE_COREB_LONGPARALYZE_DESC_ABNORMAL	2	2	135161	135161	135209	135254	137612	0	0	1	0	0	0	0	0	0
19159	STR_IDABRE_COREB_ODDSHIELD_DESC_ABNORMAL	1	1	135197	135197	137290	137613	137614	137601	0	1	0	0	0	0	0	0
19168	STR_DGPR_SATKSLOW_NR_DESC_ABNORMAL	2	2	0	0	15091	0	135488	0	0	1	0	0	0	0	0	0
19169	STR_DGPR_BLIND_TA_DESC_ABNORMAL	2	2	0	0	15142	0	135436	0	0	1	0	0	0	0	0	0
19171	STR_BNWI_DEFORMDRAKAN_TA_DESC_ABNORMAL	2	3	135153	135153	137615	135153	137616	136842	0	1	0	0	0	0	0	0
19173	STR_BNWI_SPELLATKSNARE_TA_DESC_ABNORMAL	2	2	0	0	15132	0	135248	136762	0	1	0	0	0	0	0	0
19175	STR_IDABRE_COREN_AREAMPATK_DESC_ABNORMAL	2	3	15033	0	137617	0	137618	0	0	1	0	0	0	0	0	0
19176	STR_IDABRE_COREN_AREAATK_DESC_ABNORMAL	2	0	15033	0	137619	0	136072	0	0	1	0	0	0	0	0	0
