36	8161	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	fxidle	fxbattle	soul	gem	god	changeskin	dismantle	charge	lambda	attackdelay	attacktype	attrmain	attrbonus	attrcharge1	attrcharge2
101300613	STR_POLEARM_D_N_L1_R_55C	0	33424	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33603	31355	0	0
101300614	STR_POLEARM_D_N_U1_R_55A	0	33444	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33605	0	0	0	15	4	1	1	1	0	0	2.8	0	33606	33607	0	0
101300615	STR_POLEARM_N_C2_A_54A	0	33412	1022	54	15614	0	3	1	0	3531300	1	1	1	2	0	33369	312	33389	0	0	0	10	1	1	1	1	0	0	2.8	0	33608	16362	0	0
101300616	STR_POLEARM_N_C2_A_54B	0	33412	1022	54	15614	0	3	1	0	3531300	1	1	1	2	0	33369	312	33389	0	0	0	10	1	1	1	1	0	0	2.8	0	33608	30189	0	0
101300617	STR_POLEARM_N_C2_A_54C	0	33412	1022	54	15614	0	3	1	0	3531300	1	1	1	2	0	33369	312	33389	0	0	0	10	1	1	1	1	0	0	2.8	0	33608	31341	0	0
101300618	STR_POLEARM_N_R1_A_52A	0	33374	1022	52	15619	0	3	2	0	3598650	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33609	30192	0	0
101300619	STR_POLEARM_N_R1_A_52B	0	33374	1022	52	15619	0	3	2	0	3598650	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33609	30193	0	0
101300620	STR_POLEARM_N_R1_A_52C	0	33374	1022	52	15619	0	3	2	0	3598650	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33609	31344	0	0
101300621	STR_POLEARM_N_L1_A_53A	0	33424	1022	53	15624	0	3	3	0	4790500	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	30196	0	0
101300622	STR_POLEARM_N_L1_A_53B	0	33424	1022	53	15624	0	3	3	0	4790500	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	30833	0	0
101300623	STR_POLEARM_N_L1_A_53C	0	33424	1022	53	15624	0	3	3	0	4790500	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	33611	0	0
101300624	STR_POLEARM_N_C2_P_55A	0	33412	1022	55	15612	0	3	1	0	2999363	1	1	1	2	0	33369	312	33389	0	0	0	10	1	1	1	1	0	0	2.8	0	33612	31350	0	0
101300625	STR_POLEARM_N_R1_P_55A	0	33374	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33613	31352	0	0
101300626	STR_POLEARM_N_R2_P_55A	0	33429	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33610	31353	0	0
101300627	STR_POLEARM_N_L1_P_55A	0	33424	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33614	31355	0	0
101300628	STR_POLEARM_N_L2_P_55A	0	33440	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33615	33616	0	0
101300629	STR_POLEARM_N_U1_P_55A	0	33444	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33618	33619	0	0
101300630	STR_POLEARM_N_U2_P_55A	0	33474	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33620	33621	0	0
101300631	STR_POLEARM_N_E1_P_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33617	0	0	33622	15	5	1	1	1	0	0	2.8	0	33623	33624	0	0
101300632	STR_POLEARM_D_N_C2_P_55A	0	33412	1022	55	15612	0	3	1	0	2999363	1	1	1	2	0	33369	312	33389	0	0	0	10	1	1	1	1	0	0	2.8	0	33612	31350	0	0
101300633	STR_POLEARM_D_N_R1_P_55A	0	33374	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33613	31352	0	0
101300634	STR_POLEARM_D_N_R2_P_55A	0	33429	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33610	31353	0	0
101300635	STR_POLEARM_D_N_L1_P_55A	0	33424	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33614	31355	0	0
101300636	STR_POLEARM_D_N_L2_P_55A	0	33440	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33615	33616	0	0
101300637	STR_POLEARM_D_N_U1_P_55A	0	33444	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33618	33619	0	0
101300638	STR_POLEARM_D_N_U2_P_55A	0	33474	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33620	33621	0	0
101300639	STR_POLEARM_D_N_E1_P_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33617	0	0	33622	15	5	1	1	1	0	0	2.8	0	33623	33624	0	0
101300640	STR_POLEARM_D_R2_P_55A	0	33429	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33625	0	0	30217	10	3	1	1	1	0	0	2.8	0	33603	30851	0	0
101300641	STR_POLEARM_D_L1_P_55A	0	33424	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33626	0	0	30220	10	4	1	1	1	0	0	2.8	0	33615	30853	0	0
101300642	STR_POLEARM_D_L2_P_55A	0	33440	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33626	0	0	30220	10	4	1	1	1	0	0	2.8	0	33606	33627	0	0
101300643	STR_POLEARM_D_U1_P_55A	0	33444	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33628	0	0	30224	15	5	1	1	1	0	0	2.8	0	33620	33629	0	0
101300644	STR_POLEARM_D_U2_P_55A	0	33474	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33628	0	0	30224	15	5	1	1	1	0	0	2.8	0	33630	33631	0	0
101300645	STR_POLEARM_D_E1_P_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33632	0	0	30229	15	6	1	1	1	0	0	2.8	0	33633	33634	0	0
101300646	STR_POLEARM_D_D_R2_P_55A	0	33429	1022	55	15612	0	3	2	0	3749213	1	2	1	2	0	33369	316	33625	0	0	30217	10	3	1	1	1	0	0	2.8	0	33603	30851	0	0
101300647	STR_POLEARM_D_D_L1_P_55A	0	33424	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33626	0	0	30220	10	4	1	1	1	0	0	2.8	0	33615	30853	0	0
101300648	STR_POLEARM_D_D_L2_P_55A	0	33440	1022	55	15612	0	3	3	0	5998700	1	2	1	2	0	33369	317	33626	0	0	30220	10	4	1	1	1	0	0	2.8	0	33606	33627	0	0
101300649	STR_POLEARM_D_D_U1_P_55A	0	33444	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33628	0	0	30224	15	5	1	1	1	0	0	2.8	0	33620	33629	0	0
101300650	STR_POLEARM_D_D_U2_P_55A	0	33474	1022	55	15612	0	3	4	0	7998250	1	2	1	2	0	33369	317	33628	0	0	30224	15	5	1	1	1	0	0	2.8	0	33630	33631	0	0
101300651	STR_POLEARM_D_D_E1_P_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33632	0	0	30229	15	6	1	1	1	0	0	2.8	0	33633	33634	0	0
101300652	STR_CASH_POLEARM_CHANGESKIN_01	33635	33636	1022	1	15033	0	3	3	0	5	0	0	1	1	0	33369	317	33637	0	33638	33638	0	0	1	1	1	0	0	2.8	0	33380	0	0	0
101300653	STR_POLEARM_N_U1_52A	0	33444	1022	52	15619	0	3	4	0	1439500	1	3	1	1	0	33369	317	33639	0	0	0	15	4	1	1	1	0	0	2.8	0	33640	33641	0	0
101300654	STR_POLEARM_N_U1_55A	0	33444	1022	50	15086	0	3	4	0	1999600	1	3	1	1	0	33369	317	33642	0	0	0	15	4	1	1	1	0	0	2.8	0	33606	30251	0	0
101300655	STR_POLEARM_N_E1_55A	0	33585	1022	55	15612	0	3	5	0	2499500	1	3	1	1	0	33369	317	33643	0	0	33644	15	5	1	0	1	0	0	2.8	0	33630	30414	0	0
101300656	STR_NPC_POLEARM_FANATIC_01	0	33368	1022	1	15033	0	3	1	0	5	1	1	1	2	0	33369	312	33645	0	0	0	10	1	1	1	1	0	0	2.8	0	33380	0	0	0
101300657	STR_POLEARM_N_L1_51A	0	33424	1022	51	15685	0	3	3	0	929800	1	3	1	1	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33613	31390	0	0
101300658	STR_POLEARM_N_R2_51A	33646	33429	1022	51	15685	0	3	2	0	774850	1	3	1	1	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33612	30259	0	0
101300659	STR_POLEARM_N_L1_51B	0	33424	1022	51	15685	0	3	3	0	3719050	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33613	30284	0	0
101300660	STR_POLEARM_N_R2_53A	0	33429	1022	53	15624	0	3	2	0	3992100	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33647	33648	0	0
101300661	STR_POLEARM_N_L1_53A	0	33424	1022	53	15624	0	3	3	0	4790500	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	30275	0	0
101300662	STR_POLEARM_N_E1_55B	30276	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33649	0	0	33650	15	5	1	0	1	0	0	2.8	0	33630	33235	0	0
101300663	STR_POLEARM_N_E2_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33651	0	0	30281	15	5	1	0	1	0	0	2.8	0	33652	30283	0	0
101300664	STR_POLEARM_D_N_L1_51A	0	33424	1022	51	15685	0	3	3	0	3719050	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33613	30272	0	0
101300665	STR_POLEARM_D_N_R2_53A	0	33429	1022	53	15624	0	3	2	0	3992100	1	2	1	2	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33647	30285	0	0
101300666	STR_POLEARM_D_N_L1_53A	0	33424	1022	53	15624	0	3	3	0	4790500	1	2	1	2	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	30886	0	0
101300667	STR_POLEARM_D_N_E1_55A	30276	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33649	0	0	33653	15	5	1	0	1	0	0	2.8	0	33630	33235	0	0
101300668	STR_POLEARM_D_N_E2_55A	0	33585	1022	55	15612	0	3	5	0	9997850	1	2	1	2	0	33369	317	33382	0	0	30289	15	5	1	0	1	0	0	2.8	0	33652	30283	0	0
101300669	STR_POLEARM_T_N_L1_30A	0	33424	1022	30	15072	0	3	3	0	414200	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33450	31153	0	0
101300670	STR_POLEARM_T_N_L1_40A	0	33424	1022	40	15079	0	3	3	0	541100	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33655	31402	0	0
101300671	STR_POLEARM_T_N_L1_50A	0	33424	1022	50	15086	0	3	3	0	668400	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33656	31403	0	0
101300672	STR_POLEARM_T_N_U1_40A	0	33444	1022	40	15079	0	3	4	0	579500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33647	31405	0	0
101300673	STR_POLEARM_T_N_U1_50A	0	33444	1022	50	15086	0	3	4	0	716000	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33606	31406	0	0
101300674	STR_POLEARM_A_R2_55A	0	33429	1022	55	15612	0	3	2	30297	1249750	0	0	1	1	0	33369	316	33658	0	0	30299	10	4	1	1	1	0	0	2.8	0	33647	32785	0	0
101300675	STR_POLEARM_A_L2_55A	0	33440	1022	55	15612	0	3	3	18552	1499700	0	0	1	1	0	33369	317	33658	0	0	30299	10	5	1	1	1	0	0	2.8	0	33603	33659	0	0
101300676	STR_POLEARM_A_U2_55A	0	33474	1022	50	15086	0	3	5	30302	1999600	0	0	1	1	0	33369	317	33660	0	0	30304	15	6	1	1	1	0	0	2.8	0	33606	33661	0	0
101300677	STR_POLEARM_A_E2_55A	0	33585	1022	55	15612	0	3	5	30306	2590702	0	0	1	1	0	33369	317	33660	0	0	30304	15	6	1	1	1	0	0	2.8	0	33662	33663	0	0
101300678	STR_POLEARM_D_A_R2_55A	0	33429	1022	55	15612	0	3	2	30297	1249750	0	0	1	1	0	33369	316	33658	0	0	30299	10	4	1	1	1	0	0	2.8	0	33647	32785	0	0
101300679	STR_POLEARM_D_A_L2_55A	0	33440	1022	55	15612	0	3	3	18552	1499700	0	0	1	1	0	33369	317	33658	0	0	30299	10	5	1	1	1	0	0	2.8	0	33603	33659	0	0
101300680	STR_POLEARM_D_A_U2_55A	0	33474	1022	50	15086	0	3	5	30302	1999600	0	0	1	1	0	33369	317	33660	0	0	30304	15	6	1	1	1	0	0	2.8	0	33606	33661	0	0
101300681	STR_POLEARM_D_A_E2_55A	0	33585	1022	55	15612	0	3	5	30306	2590702	0	0	1	1	0	33369	317	33660	0	0	30304	15	6	1	1	1	0	0	2.8	0	33662	33663	0	0
101300682	STR_POLEARM_N_E2_M_55A	0	33585	1022	55	15612	0	3	5	0	2499500	1	0	1	1	0	33369	317	33617	0	0	33622	15	5	1	1	1	0	0	2.8	0	33633	33664	0	0
101300683	STR_POLEARM_D_N_E2_M_55A	0	33585	1022	55	15612	0	3	5	0	2499500	1	0	1	1	0	33369	317	33617	0	0	33622	15	5	1	1	1	0	0	2.8	0	33633	33664	0	0
101300684	STR_POLEARM_N_U1_NC_51A	0	33444	1022	51	15685	0	3	4	30310	1239700	1	0	1	1	0	33369	317	33605	0	0	0	15	4	1	1	1	0	0	2.8	0	33614	33665	0	0
101300685	STR_POLEARM_D_N_U1_NC_51A	0	33444	1022	51	15685	0	3	4	30312	1239700	1	0	1	1	0	33369	317	33605	0	0	0	15	4	1	1	1	0	0	2.8	0	33614	33665	0	0
101300686	STR_POLEARM_N_L1_Q_52A	33666	33424	1022	52	15033	0	3	3	0	1079600	1	0	1	1	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33656	30315	0	0
101300687	STR_POLEARM_N_U0_Q_54A	0	33444	1022	54	15033	0	3	4	0	1324250	1	0	1	1	0	33369	317	33667	0	0	0	15	4	1	1	1	0	0	2.8	0	33668	33669	0	0
101300688	STR_POLEARM_N_U1_Q_54A	29700	33444	1022	55	15612	0	3	4	0	1324250	1	0	1	1	0	33369	317	33670	0	0	0	15	4	1	0	1	0	0	2.8	0	33671	33672	0	0
101300689	STR_POLEARM_N_U2_Q_55A	33673	33474	1022	55	15033	0	3	4	0	1999600	1	0	1	1	0	33369	317	33667	0	0	0	15	4	1	1	1	0	0	2.8	0	33674	30324	0	0
101300690	STR_POLEARM_N_E1_Q_55A	0	33585	1022	55	15033	0	3	5	0	2499500	1	0	1	1	0	33369	317	33642	0	0	0	15	5	1	1	1	0	0	2.8	0	33630	33675	0	0
101300691	STR_POLEARM_D_N_L1_Q_52A	33676	33424	1022	52	15033	0	3	3	0	1079600	1	0	1	1	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33656	30315	0	0
101300692	STR_POLEARM_D_N_U0_Q_54A	0	33444	1022	54	15033	0	3	4	0	1324250	1	0	1	1	0	33369	317	33605	0	0	0	15	4	1	1	1	0	0	2.8	0	33668	33669	0	0
101300693	STR_POLEARM_D_N_U1_Q_54A	29700	33444	1022	55	15612	0	3	4	0	1324250	1	0	1	1	0	33369	317	33670	0	0	0	15	4	1	0	1	0	0	2.8	0	33671	33672	0	0
101300694	STR_POLEARM_D_N_U2_Q_55A	33677	33474	1022	55	15033	0	3	4	0	1999600	1	0	1	1	0	33369	317	33667	0	0	0	15	4	1	1	1	0	0	2.8	0	33674	30324	0	0
101300695	STR_POLEARM_D_N_E1_Q_55A	0	33585	1022	55	15033	0	3	5	0	2499500	1	0	1	1	0	33369	317	33642	0	0	0	15	5	1	1	1	0	0	2.8	0	33630	33675	0	0
101300696	STR_POLEARM_N_U1_S_52A	0	33444	1022	52	15619	0	3	4	0	5757850	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33615	30918	0	0
101300697	STR_POLEARM_N_U2_S_52A	0	33474	1022	52	15619	0	3	4	0	5757850	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33606	30919	0	0
101300698	STR_POLEARM_D_N_U1_S_52A	0	33444	1022	52	15619	0	3	4	0	5757850	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33615	30918	0	0
101300699	STR_POLEARM_D_N_U2_S_52A	0	33474	1022	52	15619	0	3	4	0	5757850	1	2	1	2	0	33369	317	33617	0	0	0	15	4	1	1	1	0	0	2.8	0	33606	30919	0	0
101300700	STR_POLEARM_N_R1_52A	0	33374	1022	52	15619	0	3	2	0	3598650	1	2	1	2	0	33369	316	33645	0	0	0	10	2	1	1	1	0	0	2.8	0	33609	30193	0	0
101300701	STR_POLEARM_N_L1_52A	0	33424	1022	52	15619	0	3	3	0	4318400	1	2	1	2	0	33369	317	33678	0	0	0	10	3	1	1	1	0	0	2.8	0	33656	33679	0	0
101300702	STR_TEST_POLEARM_FI_53A	0	33368	1022	53	15033	0	3	3	0	5	1	1	1	2	0	33369	312	33397	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	33680	0	0
101300703	STR_TEST_POLEARM_FI_55A	0	33368	1022	55	15033	0	3	4	0	5	1	1	1	2	0	33369	312	33397	0	0	0	15	4	1	1	1	0	0	2.8	0	33606	30337	0	0
101300704	STR_POLEARM_N_R1_52B	0	33429	1022	52	15619	0	3	2	0	3598650	1	2	1	2	0	33369	316	33568	0	0	0	10	2	1	1	1	0	0	2.8	0	33609	0	0	0
101300705	STR_TEST_POLEARM_FI_51A	0	33368	1022	51	15033	0	3	3	0	5	1	1	1	2	0	33369	312	33397	0	0	0	10	3	1	1	1	0	0	2.8	0	33613	0	0	0
101300706	STR_POLEARM_T_D_N_L1_30A	0	33424	1022	30	15072	0	3	3	0	414200	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33449	31153	0	0
101300707	STR_POLEARM_T_D_N_L1_40A	0	33424	1022	40	15079	0	3	3	0	541100	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33451	31402	0	0
101300708	STR_POLEARM_T_D_N_L1_50A	0	33424	1022	50	15086	0	3	3	0	668400	0	0	1	1	20161	33369	317	33654	0	0	0	0	0	1	0	1	0	0	2.8	0	33498	31403	0	0
101300709	STR_POLEARM_T_D_N_U1_40A	0	33444	1022	40	15079	0	3	4	0	579500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33498	31405	0	0
101300710	STR_POLEARM_T_D_N_U1_50A	0	33444	1022	50	15086	0	3	4	0	716000	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33587	31406	0	0
101300711	STR_POLEARM_A_L2_25A	0	33440	1022	25	15069	0	3	3	30344	25450	0	0	1	1	0	33369	317	33491	33492	0	0	10	5	1	1	1	0	0	2.8	0	33490	32509	0	0
101300712	STR_POLEARM_D_A_L2_25A	0	33440	1022	25	15069	0	3	3	30344	25450	0	0	1	1	0	33369	317	33502	33503	0	0	10	5	1	1	1	0	0	2.8	0	33490	32509	0	0
101300713	STR_OWLLAUPOLEARM_01	0	33368	1013	1	15033	0	3	1	0	5	1	1	1	2	0	33369	312	33681	0	0	0	10	1	1	1	1	0	0	2.8	0	33380	0	0	0
101300714	STR_POLEARM_T_N_U1_30A_3DAY	0	33444	1022	30	15072	0	3	4	0	443500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300715	STR_POLEARM_T_N_U1_40A_3DAY	0	33444	1022	40	15079	0	3	4	0	579500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33647	31405	0	0
101300716	STR_POLEARM_T_N_U1_50A_3DAY	0	33444	1022	50	15086	0	3	4	0	716000	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33606	31406	0	0
101300717	STR_POLEARM_T_D_N_U1_30A_3DAY	0	33444	1022	30	15072	0	3	4	0	443500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300718	STR_POLEARM_T_D_N_U1_40A_3DAY	0	33444	1022	40	15079	0	3	4	0	579500	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33498	31405	0	0
101300719	STR_POLEARM_T_D_N_U1_50A_3DAY	0	33444	1022	50	15086	0	3	4	0	716000	0	0	1	1	4321	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33587	31406	0	0
101300720	STR_POLEARM_T_N_U1_30A_7DAY	0	33444	1022	30	15072	0	3	4	0	1035500	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300721	STR_POLEARM_T_N_U1_40A_7DAY	0	33444	1022	40	15079	0	3	4	0	1352500	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33647	31405	0	0
101300722	STR_POLEARM_T_N_U1_50A_7DAY	0	33444	1022	50	15086	0	3	4	0	1671000	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33606	31406	0	0
101300723	STR_POLEARM_T_D_N_U1_30A_7DAY	0	33444	1022	30	15072	0	3	4	0	1035500	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300724	STR_POLEARM_T_D_N_U1_40A_7DAY	0	33444	1022	40	15079	0	3	4	0	1352500	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33498	31405	0	0
101300725	STR_POLEARM_T_D_N_U1_50A_7DAY	0	33444	1022	50	15086	0	3	4	0	1671000	0	0	1	1	10081	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33587	31406	0	0
101300726	STR_POLEARM_T_N_U1_30A_14DAY	0	33444	1022	30	15072	0	3	4	0	2071000	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300727	STR_POLEARM_T_N_U1_40A_14DAY	0	33444	1022	40	15079	0	3	4	0	2705500	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33647	31405	0	0
101300728	STR_POLEARM_T_N_U1_50A_14DAY	0	33444	1022	50	15086	0	3	4	0	3342000	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33606	31406	0	0
101300729	STR_POLEARM_T_D_N_U1_30A_14DAY	0	33444	1022	30	15072	0	3	4	0	2071000	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33464	31432	0	0
101300730	STR_POLEARM_T_D_N_U1_40A_14DAY	0	33444	1022	40	15079	0	3	4	0	2705500	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33498	31405	0	0
101300731	STR_POLEARM_T_D_N_U1_50A_14DAY	0	33444	1022	50	15086	0	3	4	0	3342000	0	0	1	1	20161	33369	317	33657	0	0	0	0	0	1	0	1	0	0	2.8	0	33587	31406	0	0
101300732	STR_POLEARM_N_L1_Q_53A	0	33424	1022	53	15033	0	3	3	0	1197650	1	0	1	1	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	31435	0	0
101300733	STR_POLEARM_N_U1_Q_53A	0	33444	1022	53	15033	0	3	4	0	1596850	1	0	1	1	0	33369	317	33667	0	0	0	15	4	1	1	1	0	0	2.8	0	33615	31436	0	0
101300734	STR_POLEARM_D_N_L1_Q_53A	0	33424	1022	53	15033	0	3	3	0	1197650	1	0	1	1	0	33369	317	33467	0	0	0	10	3	1	1	1	0	0	2.8	0	33610	31435	0	0
101300735	STR_POLEARM_D_N_U1_Q_53A	0	33444	1022	53	15033	0	3	4	0	1596850	1	0	1	1	0	33369	317	33667	0	0	0	15	4	1	1	1	0	0	2.8	0	33615	31436	0	0
101300736	STR_POLEARM_N_U1_54B	0	33444	1022	54	15614	0	3	4	0	7062600	1	2	1	2	0	33369	317	33605	0	0	0	15	4	1	1	1	0	0	2.8	0	33682	30355	0	0
101300737	STR_POLEARM_D_N_L1_35A	29700	33424	1022	35	15076	0	3	3	0	187600	1	3	1	1	0	33369	317	33463	0	0	0	10	3	1	0	1	0	0	2.8	0	33683	33278	0	0
101300738	STR_POLEARM_N_R1_NC_16A	0	33374	1022	16	15098	0	3	2	30383	4700	1	0	1	1	0	33369	316	33390	0	0	0	10	2	1	1	1	0	0	2.8	0	33422	21440	0	0
101300739	STR_POLEARM_N_R1_NC_21A	0	33374	1022	21	247	0	3	2	15741	11200	1	0	1	1	0	33369	316	33391	0	0	0	10	2	1	1	1	0	0	2.8	0	33431	33684	0	0
101300740	STR_POLEARM_N_R1_NC_26A	0	33374	1022	26	15257	0	3	2	18592	23750	1	0	1	1	0	33369	316	33392	0	0	0	10	2	1	1	1	0	0	2.8	0	33423	33685	0	0
101300741	STR_POLEARM_N_R1_NC_31A	0	33374	1022	31	15270	0	3	2	18594	47300	1	0	1	1	0	33369	316	33393	0	0	0	10	2	1	1	1	0	0	2.8	0	33433	33686	0	0
101300742	STR_POLEARM_N_R1_NC_36A	0	33374	1022	36	15272	0	3	2	15756	122950	1	0	1	1	0	33369	316	33394	0	0	0	10	2	1	1	1	0	0	2.8	0	33427	31449	0	0
101300743	STR_POLEARM_N_R1_NC_41A	0	33374	1022	41	15274	0	3	2	18597	285300	1	0	1	1	0	33369	316	33395	0	0	0	10	2	1	1	1	0	0	2.8	0	33425	33687	0	0
101300744	STR_POLEARM_N_R1_NC_46A	0	33374	1022	46	15276	0	3	2	18599	445850	1	0	1	1	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33428	30390	0	0
101300745	STR_POLEARM_N_R1_NC_51A	0	33374	1022	51	15685	0	3	2	18601	774850	1	0	1	1	0	33369	316	33396	0	0	0	10	2	1	1	1	0	0	2.8	0	33446	31452	0	0
