6	2707	
id	mapid	type	priority	name	poly
2047	220040000	3	20	67392	0.1,10000.1;3401.13,-310.13;3368.25,3432.88;463.88,3409.88;-462.38,3426;-413.13,-455.25
2048	220040000	3	0	67951	0.1,270.1;383.38,237.5;376.38,254.75;386.63,259.75;392.13,260.5;397.76,244.13
2049	220040000	3	0	67947	0.1,270.1;242.25,355.75;228.13,360.75;231.75,371;245.88,366.38;245,362.5;247.63,362.25;246,356.63;243.13,357.75
2050	220040000	4	0	72890	122.18,454.48;619.74,2518.89;671.02,2538.3;707.28,2557.95;801.73,2594.33;854.34,2551.23;923.36,2569.98;955.3,2643.58;987.63,2682.95;974.27,2732.16;935.19,2754.03;874.01,2744.38;885.99,2827.12;863.27,2937.7;794.28,3012.88;701.8,3047.04;618.28,3037.76;566.76,2992.24;546.91,2930.15;567.68,2878.17;543.42,2844.72;471.58,2875.33;419.59,2857.88;399.03,2816.91;427.41,2771.6;489.11,2715.32;552.71,2647.89;569.85,2573.02;597.91,2527.78
2051	220040000	4	0	72891	89.74,434.74;180.94,117.8;84.22,245.24;92.65,458.74;141.35,575.8;270.56,651.69;487.32,634.47;606.75,513.05;621.73,314.53;535.84,90.11;358.74,68.74
2052	220040000	5	0	72892	432.56,472.56;2641.97,1642.05;2637.44,1648.2;2639.56,1655.21;2648.93,1654.83;2652.56,1647.16;2649.38,1642.06
2053	220040000	5	0	72893	408.32,433.32;2565.47,1591.08;2561.76,1596.74;2565.07,1603.5;2573.2,1602.84;2576.35,1597;2572.51,1590.8
2054	220040000	5	0	72894	323.77,386.25;501.71,2208.34;491.9,2213.42;494.44,2218.49;497.35,2223.96;507.89,2218.33
2055	220050000	2	6	71740	1,401;1174.73,1341.77;1180.49,1332.84;1168.88,1319.79;1164.46,1287.98;1180.32,1266.41;1202.35,1257.56;1209.1,1237.65;1211.37,1207.25;1247.2,1171.7;1277.66,1163.49;1319.11,1117.1;1355.11,1026.37;1430.8,905.16;1445.86,669.41;1470.94,659.68;1489.1,637.75;1489.13,609.95;1482.62,603.28;1484.94,589.42;1484.78,564.81;1470.04,551.52;1469.65,540.88;1497.62,536.58;1512.12,520.72;1521.2,499.77;1544.55,487.51;1582.1,480.48;1594.63,448;1630.88,429.79;1690.83,455.06;1689.98,472.44;1696.58,488.65;1706.4,498.87;1704.85,510.44;1709.02,525.93;1734.58,537.04;1756.89,541.02;1767.49,538.71;1777.38,544.23;1833.39,497.37;1837.79,484.89;1854.87,483.69;1863.28,496.24;1872.77,498.67;1886.04,495.58;1920.25,505.28;2003.02,517.06;2078.08,526.58;2110.21,565.33;2116.81,621.94;2163.41,649.04;2194.21,673.45;2203,772.19;2253.31,957.54;2218.52,1137.74;2184.04,1249.54;2163.39,1370.25;2090.62,1473.68;2016.25,1465.29;1940.98,1485.39;1911.42,1550.42;1919.96,1683.3;1769.36,1650.06;1715.47,1552.75;1674.71,1527.74;1655.53,1522.51;1614.22,1540.76;1589.73,1568.87;1584.87,1590.32;1566.16,1598.65;1528.82,1592.92;1508.81,1587.65;1479.8,1573.28;1465.63,1556.15;1459.96,1524.87;1455.62,1512.12;1439.94,1495.15;1430.82,1471.7;1409.39,1452.95;1388.52,1453.93;1376.22,1469.04;1354.13,1476.48;1342.56,1475.6;1301.4,1448.43;1281.33,1445.02;1254.71,1444.08;1237.98,1423.19;1237.81,1406.44;1231.43,1382.38;1218.6,1360.45;1188.59,1349.92
2056	220050000	2	11	71748	1,401;70.33,618.91;2.84,625.18;0.98,1664.58;43.21,1661.89;66.57,1675.49;98.86,1674.28;127.22,1659.68;155.71,1631.79;170.74,1626.15;198.94,1624.21;239.04,1641.34;311.92,1642.77;382.33,1650.62;450.59,1639.38;463.89,1624.14;479.38,1620.56;489.92,1638.37;503.31,1641;511.95,1646.7;567.73,1648.01;593.14,1634.96;600.13,1611.25;592.26,1600.37;578.46,1600.34;574.77,1590.23;580.8,1577.8;590.9,1565.85;587.89,1548.07;604.21,1533.98;604.5,1526.5;569.46,1495.62;526.85,1478.77;523.56,1468.08;536.03,1452.87;532.88,1438.21;525.07,1425.33;510.82,1424.24;470.16,1431.62;465.48,1418.79;471.37,1402.48;483.29,1382.86;498.14,1342.95;497.17,1320.3;511.13,1303.12;514.07,1274.95;510.11,1256.64;509.83,1239.93;537.85,1192.17;540.12,1177.28;544.05,1165.08;551.88,1137.72;553.13,1108.04;552.82,1081.17;548.97,1075.33;542.46,1071.61;539.95,1064.28;541.15,1044.59;524.37,977.95;533.26,971.94;537.07,964.35;533.32,951.8;527.36,942.94;518.38,907.78;567.33,873;579.91,838.21;511.53,803.25;476.83,764.89;467.6,753.1;455.2,743.33;430.78,740.99;408.96,741.93;417.46,709.31;405.63,702.39;404.66,694.97;399.15,687.35;392.55,687.04;384.93,693.57;378.56,687.62;369.48,680.92;358.1,677.72;351.4,659.99;341.99,660.53;334.39,666.6;324.43,669.49;317.56,668.59;308.33,662.16;287.6,654.29;264.12,654.59;261.39,650.07;261.69,641.31;235.12,615.28;216.17,606.47;200.76,608.17
2057	220050000	2	7	71741	1,401;894.69,1329.09;914.84,1014.32;938.59,1022.13;958.84,1041.01;978.25,1039.32;982.43,1032.02;985.17,1001.21;994.27,990.14;994.47,976.45;990.5,974.15;992.07,968.19;995.52,958.99;993.01,947.39;984.97,942.9;971.33,926.64;959.16,912.34;952.56,896.45;944.17,880.84;943.34,871.03;948.57,856.86;942.38,831.97;948.29,817.37;958.75,813.04;985.79,811.7;999.59,807.35;1007.55,801.3;1023.19,801.92;1046.79,815.33;1060.68,810.47;1085.22,828.39;1135.13,828.95;1151.35,802.28;1147.31,745.13;1146.44,683.87;1192.13,637.89;1251.01,626.01;1299.34,610.99;1374.72,620.73;1449.98,666.59;1434.82,905.89;1357.91,1030.08;1322.42,1118.92;1279.83,1167.02;1250.1,1174.97;1215.2,1209.31;1212.79,1239.04;1204.22,1260.82;1181.96,1268.94;1167.82,1290.03;1173.16,1315.99;1185.2,1332.75;1178.93,1342.45;1171.1,1339.01;1130.82,1295.14;1109.69,1294.15;973.25,1344.68;967.7,1342.09;950.27,1329.49;935.13,1331.44;917.89,1329.85;900.84,1331.55
2058	220050000	2	6	71738	1,401;2268.03,2851.18;2278.89,2812.38;2284.96,2700.63;2548.02,2619.43;2696.95,2576.36;2812.1,2553.63;2910.16,2560.98;3022.14,2581.96;3028.58,3067.88;2267.21,3070.06;2256.22,2891.44
2059	220050000	2	13	71750	1,401;6.63,2433.67;6.55,3066.97;968.59,3070.44;924.02,2929.6;939.76,2862.15;974.83,2761.81;1006.57,2709.11;1004.69,2677.06;997.39,2622.03;974.37,2601.83;954.21,2596.61;924.62,2617.17;887.37,2663.87;823.25,2702.58;767.46,2735.34;719.27,2715.17;687.02,2659.88;635.5,2622.48;649.57,2548.62;633.37,2526.6;625.21,2501.55;590.45,2522.03;460.63,2631.8;442.4,2654.5;408.05,2652.09;402.3,2627.69;385.6,2606.56;384.25,2597.91;350.63,2540.56;332.55,2516.19;317.91,2491.55;279.46,2464.54;237.16,2470.76;177.59,2507.41;152.47,2486.65;128.48,2454.85;93.46,2433.23
2060	220050000	2	12	71749	1,401;44.01,1660.68;2.67,1662.7;10,2437.18;94.03,2434.87;128.06,2455.93;152.14,2487.06;177.15,2508.15;237.14,2471.34;279.25,2465.48;317.76,2492.4;331.33,2517.16;350.03,2541.78;364.66,2567.37;383.3,2598.33;384.99,2607.13;400.9,2628.22;406.08,2653.49;443.13,2656;461.67,2633.11;591.34,2523.28;624.77,2503.34;632.08,2526.83;650.07,2550.8;656.33,2548.71;662.72,2534.88;655.07,2526.95;655.51,2511.82;644.83,2484.22;643.64,2468.92;636.3,2460.98;637.86,2437.4;642.23,2431.99;652.99,2430.35;676.67,2422.08;680.78,2431.04;692.36,2429.4;701.17,2426.89;708.91,2436.33;718.75,2437.52;722.79,2436.88;731.05,2413.66;755.06,2394.11;771.87,2377.66;775.71,2360;781.76,2359.35;787.97,2373.9;798.38,2377.75;811.16,2372.83;829.75,2370.11;828.91,2346.2;832.58,2342.59;848.41,2340.1;861.04,2316.12;853.73,2298.92;876.74,2282.8;917.95,2302.36;921.66,2300.4;924.62,2292.16;930.47,2244.2;886.81,2215.94;879.6,2198.49;858.33,2188.23;835.84,2144.01;835.6,2129.24;823.54,2113.3;825.02,2098.05;817.13,2066.03;828.91,2048.95;854.14,2045.61;869.3,2025.22;862.01,1961.44;848.1,1921.17;803.24,1885.65;788.71,1855.84;787.99,1829.48;767.76,1819.84;760.86,1795.15;766.48,1774.91;788.39,1736.08;782.35,1706.25;802.07,1675.07;801.45,1670.51;765.34,1673.22;741.09,1665.9;731.98,1653.25;734.09,1635.31;725.72,1610.81;705.54,1594.39;695.49,1589.53;683.97,1575.44;671.06,1552.04;663.42,1526.49;646.75,1516.87;635.53,1518.75;619.6,1530.93;602.04,1529.76;603.14,1533.89;587.14,1547.06;589.67,1565.52;579.85,1577.13;573.69,1589.89;577.92,1601.29;592.02,1600.97;599.26,1611.36;591.71,1634.02;567.46,1646.12;511.62,1644.41;503.68,1639.42;490.4,1637.15;480.08,1618.99;462.88,1622.49;450.18,1637.29;382.13,1648.52;311.83,1640.61;239.32,1639.18;199.61,1622.5;170.21,1623.82;153.83,1630.08;125.68,1658.37;98.75,1671.66;66.27,1673.44
2061	220050000	2	2	71742	1,401;692.32,785.94;688.19,795.56;688.76,808.05;687.51,815.27;670.11,824.96;665.05,830.22;645.37,825.27;576.69,839.56;565.41,870.67;516.91,907.93;525.88,943.47;532.12,952.18;535.89,963.91;532.46,970.34;522.95,977.19;540.43,1044.91;539.05,1064.63;541.89,1072.24;548.44,1076.02;551.46,1081.45;551.5,1108.06;549.97,1137.39;542.46,1164.57;538.38,1177.02;536.24,1191.66;507.9,1239.6;508.91,1257.35;512.7,1274.87;509.24,1301.74;495.2,1319.27;495.6,1341.97;481.12,1381.52;469.51,1400.85;462.75,1418.58;468.37,1433.85;511.29,1426.46;523.68,1427.92;530.06,1439.04;532.89,1452.8;520.31,1467.29;524.23,1480.87;568.16,1499.03;601.62,1530.9;619.87,1532.09;635.96,1519.61;646.29,1517.75;662.96,1527.15;670.14,1552.59;683.02,1575.98;694.65,1590.45;704.97,1595.81;724.52,1611.53;732.9,1635.57;730.73,1653.41;740.03,1667.13;765.19,1674.89;806.12,1672.02;850.34,1627.95;898.94,1591.59;907.41,1577.28;917.53,1576.28;934.06,1566.25;940.36,1556.65;933.93,1537.62;925.11,1531.42;918.17,1524.22;914.98,1512.4;930.16,1476.49;937.84,1439.82;937.57,1433.33;951.56,1419.02;959.23,1401.02;953.75,1376.95;942.52,1363.42;937.71,1346.68;916.31,1350.78;904.94,1355.07;901,1352.62;896.98,1346.83;895.65,1337.07;898.07,1325.16;918.34,1007.38;893.71,995.46;846.99,989.16;832.52,963.33;821.97,935.36;816.6,900.01;793.3,894.43;735.46,865.66;721.76,853.69;721.22,830.22;723.12,810.4;708.86,795.12
2062	220050000	2	1	71747	1,401;977.62,2555.17;971.66,2433.33;981.45,2346.35;1011.8,2346.14;1054.88,2325.37;1093.79,2242.39;1150.43,2209.01;1225.67,2171.09;1254,2187.18;1285.48,2256.16;1295.96,2303.13;1336.75,2375.05;1413.38,2389.59;1439.22,2425.19;1469.22,2454.42;1531.59,2473.81;1545.71,2495.46;1542.2,2673.88;1481.14,2767.29;1443.73,2784.68;1384.57,2837.63;1263.35,2866.18;1181.82,2854.07;995.93,2711.02
2063	220050000	2	9	71685	1,401;1590.14,266.13;1611.9,254.89;1617.71,241.68;1618.62,230.07;1636.6,224.38;1642.18,209.01;1641.16,202.75;1632.81,194.5;1632.22,182.14;1626.08,176.21;1599.77,179.19;1596.25,5.24;2271.43,2.41;2283.56,287.55;2241.28,347.9;2204.69,403.42;2195.99,469.76;2203.31,480.52;2251.19,486.53;2273.64,519.1;2291,596.78;2274.73,631.49;2192.35,674.24;2162.78,650.79;2115.46,622.56;2109.03,565.98;2077.56,528.05;1920.49,507.11;1885.5,497.03;1871.9,499.98;1861.85,496.69;1853.44,485.08;1838.41,486.27;1834.84,498.77;1778.14,545.76;1767.36,540.17;1756.88,542.32;1734.39,538.42;1708.11,526.75;1703.89,510.39;1705.3,498.95;1695.18,489.01;1688.85,472.62;1688.99,456.01;1628.92,431.99
2064	220050000	2	10	71733	1,401;2.94,626.41;199.97,609.48;216.03,607.76;234.67,616.27;260.97,641.37;260.77,650.29;263.67,655.69;287.52,655.06;308.26,662.95;311.37,666.06;317.18,669.38;324.65,670.41;335.43,667.3;342.8,661.69;350.69,661.13;357.63,678.41;368.97,681.9;378.12,688.76;384.7,695.05;392.13,688.9;398.85,688.62;403.99,695.05;404.99,702.91;416.72,709.77;408.25,742.35;431.6,741.67;455.05,744;466.85,753.53;475.34,764.6;510.11,805;579.7,841.55;646.23,826.96;665.73,832.38;671.05,825.92;688.13,815.85;689.71,808.52;689.48,795.8;693.17,787.83;655.17,753.74;612.89,596.01;609.4,592.52;604.38,564.62;610.51,540.62;608.42,525.97;621.31,512.09;638.86,510.61;646.52,505.99;664.9,507.01;671.3,508.52;761.05,423.09;751.87,410.58;747.52,392.75;754.65,372.25;767.59,357.92;795.6,334.32;837.75,325.21;876.31,298.76;900.76,289.31;913.53,264.47;927.61,254.97;980.83,274.03;1011.9,244.42;1068.63,152.49;1069.28,17.49;5.02,28.44
2065	220050000	2	5	71737	1,401;1514.5,2812;1611.01,2728.63;1685.29,2683.86;1863.55,2711.35;2002.81,2711.06;2141.69,2663.08;2289.59,2705.13;2283.09,2811.57;2259.11,2890.3;2269.51,3069.77;1512.95,3069.1
2066	220050000	2	5	71739	1,401;968.23,1340.5;1109.31,1286.15;1133.73,1287.54;1174.2,1332.32;1191.97,1345.22;1221.78,1356.8;1236.77,1381.29;1243.21,1407.68;1242.47,1422.04;1256.63,1440.43;1281.21,1441.77;1302.58,1444.84;1343.81,1472.13;1354.3,1473.27;1374.27,1466.31;1387.84,1450.57;1411.34,1449.58;1434.28,1469.45;1442.68,1493.54;1458.18,1510.2;1462.93,1523.5;1468.59,1555.54;1480.94,1571.17;1509.66,1584.85;1529.12,1589.95;1565.56,1595.68;1582.61,1588.35;1586.6,1567.31;1611.94,1537.34;1655.5,1518.26;1675.52,1524.15;1718.42,1550.66;1771.76,1647.71;1920.5,1680.32;1945.87,1829.2;1901,1845.04;1868.61,1885.38;1842.25,1997.9;1781.62,2051.12;1531.89,1931.64;1520.21,1923.94;1402.3,1809.6;1378.12,1808.96;1357.13,1800.61;1232.38,1829.35;1228.82,1821.41;1205.26,1797.25;1157.16,1804.61;1115.54,1805.3;1104.4,1806.94;1097.84,1818.64;1094.13,1826.07;1076.64,1819.07;1066.02,1783.85;1066.59,1759.14;1043.08,1739.97;1040.8,1700.57;1048.74,1691.29;1048.06,1663.85;1016.87,1585.53;1017.61,1563.11;997.57,1553.09;977.77,1530.87;963.25,1524.3;939.33,1529.98;933.59,1539.7;924.86,1532.93;916.92,1524.63;913.77,1512.32;929.08,1475.76;936.69,1440.07;936.25,1433.33;950.39,1418.42;957.73,1401.29;952.17,1377.83;941.48,1364.36;936.7,1348.13;916.53,1351.95;904.52,1356.54;899.99,1353.86;895.78,1347.58;893.71,1337.21;896.39,1330.55;918.06,1328.53;935.31,1330.02;950.69,1328.14;959.76,1334.96
2067	220050000	2	3	71735	1,401;909.76,2302.84;949.62,2353.21;1012.43,2355.07;1059.2,2333.55;1076.79,2307.55;1082.24,2278.82;1098,2245.31;1164.22,2211.29;1224.81,2178.24;1249.94,2192.19;1273.89,2240.1;1292.69,2304.35;1315.45,2348.84;1376.75,2388.26;1389.51,2388.24;1413.89,2387.02;1484.23,2445.88;1505.63,2460.8;1513.54,2470.02;1526.36,2474.45;1544.36,2483.11;1567.01,2481.82;1602.71,2448.93;1710.55,2395.67;1749.31,2243.41;1752.53,2135.21;1785.39,2049.87;1530.97,1928.34;1529.21,2040.51;1477.49,2121.24;1453.06,2141.33;1420.16,2135.62;1335.54,2129.88;1240.84,2066.98;1209.35,2006.22;1220.31,1993.22;1239.77,1985.19;1251.46,1975.99;1251.24,1970.04;1245.72,1966.03;1241.61,1944.27;1238.68,1919.47;1235.33,1895.65;1243.99,1870.97;1244.52,1861.95;1242.5,1849.48;1229.59,1833.53;1231.68,1821.37;1205.64,1795.88;1157.19,1802.59;1114.34,1803.23;1103.95,1805.09;1096.4,1816.58;1093.55,1824.13;1078.34,1818.99;1067.73,1783.76;1068.06,1758.16;1044.89,1739.71;1042.43,1701.22;1050.34,1692.35;1050.1,1662.84;1019,1584.51;1019.27,1562.01;998.26,1552.12;978.75,1528.26;963.29,1522.3;938.7,1528.98;932.55,1537.74;938.74,1556.67;932.81,1565.75;917.91,1574.85;906.48,1575.58;897.59,1590.28;849.79,1626.27;802.95,1670.61;780.68,1705.95;786.37,1735.6;765.16,1774.23;759.05,1795.01;766.43,1821.35;786.75,1830.93;787.1,1856.32;802.22,1886.74;846.59,1922.09;860.61,1962.05;868.36,2025.16;852.89,2044.7;828.33,2047.94;815.58,2065.92;823.73,2098.13;821.64,2113.8;834.18,2129.51;834.49,2144.14;857.38,2189.4;878.64,2199.75;885.61,2217.18;928.69,2245.35;922.91,2291.9;919.6,2299.17
2068	220050000	2	1	71743	0,400;2994.26,1434.03;2968.43,1157.83;2809.46,952.17;2473.65,968.06;2269.98,1291.96;2230.24,1474.77;2295.81,1577.1;2409.07,1710.23;2441.86,1826.47;2537.24,1788.72;2594.86,1813.56;2683.29,1706.26;2757.8,1629.76;2942.6,1487.68
2069	220050000	2	4	71736	1,401;647.81,2548.92;634.04,2622.44;685.8,2661.05;717.97,2716.12;767.72,2737.36;887.97,2664.73;925.42,2618.79;954.26,2598.24;973.46,2603.9;995.42,2623.13;1002.12,2677.63;1004.12,2708.58;972.82,2760.36;937.75,2861.58;921.49,2929.76;965.94,3070.86;1516.41,3068.64;1520.08,2812.69;1490.06,2799.31;1471.63,2770.52;1485.74,2727.51;1540.85,2672.35;1522.31,2566.34;1509.96,2532.55;1524.45,2507.79;1545,2481.95;1526.81,2473.12;1514.28,2469.04;1506.61,2459.96;1484.92,2444.46;1414.31,2385.22;1389.23,2386.98;1338.61,2373.04;1298.76,2303.09;1287.53,2256.31;1255.59,2185.11;1225.21,2168.49;1140.32,2210.6;1091.4,2241.32;1066.56,2285.58;1052.7,2323.36;1010.5,2343.29;978.83,2337.14;951.54,2335.17;916.97,2300.45;876.84,2281.05;852.03,2298.08;859.92,2316.14;847.67,2338.66;831.21,2341.75;827.44,2346.18;828.95,2368.71;810.71,2371.61;798.19,2376.51;788.9,2372.95;782.89,2357.63;774.22,2358.9;770.54,2375.99;753.58,2392.76;728.92,2412.51;719.64,2435.38;709.16,2433.96;702.23,2424.64;691.89,2427.68;681.33,2429.42;677.14,2420.45;652.57,2428.98;641.24,2430.73;636.35,2436.7;634.76,2461.54;642.17,2469.91;643.46,2484.23;654.14,2512.02;653.76,2527.63;661.08,2535.34;655.4,2548.03
2070	220050000	2	8	71746	1,401;1628.61,430.9;1589.75,266.57;1610.7,255.36;1617.23,242.31;1618.02,230.64;1635.56,225.28;1641.44,209.35;1639.99,202.41;1631.59,194.09;1631.33,181.66;1624.65,175.05;1598.35,178.2;1596.18,4.53;1064.5,5.56;1064.7,151.05;1007.4,242.08;977.72,271.25;925.31,252.46;909.58,263.46;897.7,287.67;872.61,297.9;835.49,322.97;792.44,331.51;764.16,355.66;751.3,371.08;743.53,392.59;748.74,411.49;754.14,420.27;663.19,505.82;643.42,505.23;636.88,509;618.7,510.84;604.88,525.25;607.23,540.59;600.72,564.34;605.81,598.05;648.14,758;687.4,788.83;705.83,797.75;718.93,810.42;717.1,829.78;718.09,854.85;733.16,868.35;790.38,896.14;813.09,901.54;818.68,935.18;829.52,964.38;844.07,990.37;891.97,997.72;911.5,1015.55;936.61,1023.5;957.25,1042.21;977.46,1040.2;981.57,1032.65;984.34,1001.36;993.11,990.45;993.58,975.58;989.79,973.98;991.02,968.42;994.65,959.17;991.82,946.44;983.85,942.32;957.8,911.97;951.53,895.89;943.02,880.33;942.41,871.14;947.89,856.88;941.76,832.13;947.29,818.21;957.08,813.95;983.91,813.16;998.46,808.72;1005.89,802.74;1021.33,803.06;1044.61,816.34;1058.57,811.63;1083.13,829.32;1133.88,829.79;1150.46,802.48;1146.56,745.08;1145.66,684.55;1191.08,639.02;1249.63,627.21;1297.44,612.6;1373.05,621.71;1448.89,667.39;1469.94,660.58;1488.17,638.29;1488.01,609.95;1481.4,603.04;1483.89,589.59;1483.71,564.36;1468.67,551.13;1468.36,541.29;1496.27,537.5;1511.15,521.08;1520.29,500.6;1543.05,488.43;1581.29,481.18;1593.65,449.08
2071	220050000	2	2	71744	1,401;3032.03,2601.51;3048.4,12.41;2269.94,5.03;2280.76,284.41;2202.4,403.67;2193.16,468.66;2202.4,484.17;2249.3,488.98;2271.46,520;2288.81,596.44;2271.46,629.68;2188.6,672.52;2199.32,772.85;2249.73,956.3;2214.83,1138.47;2181.88,1249.53;2160.18,1368.12;2088.54,1470.48;2014.59,1463.31;1939.39,1485.16;1909.37,1550.26;1917.19,1682.51;1943.43,1828.18;1898.73,1844.85;1867.67,1884.65;1840.16,1996.05;1778.11,2049.05;1748.07,2137.42;1746.44,2242.8;1705.06,2393.33;1600.86,2443;1564.66,2480.12;1541.15,2481.84;1523.42,2505.39;1506.34,2532.24;1519.23,2568.06;1539.05,2671.94;1484.19,2728.15;1469.78,2771.41;1488.77,2802;1519.75,2814.83;1614.94,2738.21;1686.3,2691.97;1860.93,2718.89;2004.29,2720.26;2145.27,2676.25;2286.59,2714.76;2812.27,2559.97;2909.39,2567.77
2072	220050000	2	1	71745	1,221;257.96,2210.77;235.94,2204.78;207.2,2224.26;198.05,2237.67;190.58,2281.4;178.12,2319.97;142.21,2325.01;110.65,2349.05;115.38,2376.34;141.05,2405.59;133.47,2425.48;113.44,2427.7;114.03,2449.63;127.08,2458.53;151.12,2488.5;177.29,2510.46;237.09,2473.47;277.33,2467.6;315.14,2493.13;329.78,2517.4;349.03,2542.52;381.94,2598.94;383.57,2608.09;399.08,2628.38;405.01,2655.46;443.81,2657.66;462.88,2634.27;592.2,2524.38;623.95,2505.07;630.89,2527.13;649.87,2551.97;656.96,2549.65;663.9,2534.84;656.19,2526.67;656.65,2512.17;645.86,2484.24;644.78,2468.66;637.53,2460.64;638.77,2437.87;642.91,2432.95;653.16,2431.38;676.24,2423.45;669.14,2405.47;659.33,2365.45;642.43,2309.39;613.63,2246.46;566.21,2217.86;512.44,2244.83;444.01,2290.17;415.11,2318.41;393.13,2344.84;380.43,2346.98;360.27,2302.31;328.74,2286.43;314.23,2271.3;295.18,2241.45
2073	220050000	2	1	71734	1,401;1239.72,2067.93;1207.91,2006.31;1219.59,1992.41;1239.66,1984.11;1249.77,1975.66;1249.62,1970.38;1244.34,1966.46;1233.78,1895.86;1242.68,1870.12;1243.24,1861.92;1239.9,1848.42;1227.8,1834.23;1229.19,1826.45;1357.38,1798.56;1378.13,1806.97;1403.35,1808.22;1533.34,1931.05;1531.19,2042.46;1479.38,2123.34;1453.78,2144.08;1334.61,2133.18;1251.16,2077.85
2074	220050000	3	3	67670	0.1,1000.1;1841.3,2052.91;1822.94,2075.76;1802.93,2076.21;1783.82,2056.2;1771.88,2025.29;1771.13,2013.2;1713.73,1986.32;1531.75,1919.47;1511.29,1916.67;1468.64,1872.78;1404.78,1819.38;1360.07,1818.55;1350.03,1808.17;1217.74,1822.17;1208.43,1804.86;1202.4,1801.18;1190.25,1801.1;1172.93,1804.39;1132.12,1807.06;1120.13,1807.06;1107.18,1807.96;1102.72,1818.55;1094.49,1827.56;1088.45,1825.52;1077.09,1822.86;1071.29,1819.56;1065.21,1807.47;1058.47,1796.37;1059.03,1781.83;1068.48,1767.93;1065.64,1756.34;1055.71,1750.97;1050.51,1747.03;1042.91,1740.06;1041.81,1702.04;1048.5,1691.27;1048.11,1663.84;1017.36,1583.68;1017.52,1563.07;997.65,1553.79;977.56,1530.46;963.65,1523.46;939.06,1529.96;933.2,1539.46;937.15,1556.57;918.46,1571.82;906.66,1572.97;896.17,1589.85;802.16,1668.02;765.72,1670.83;748.41,1663.13;741.53,1660.39;733.85,1651.53;735.62,1633.52;727.65,1608.73;697.29,1588.45;674.11,1549.75;664.17,1524.15;648.54,1514.71;635.84,1515.24;618.9,1527.41;605.32,1520.89;574.21,1494.3;529.92,1476.66;526.22,1468.36;537.51,1454.6;533.52,1435.45;525.23,1423.1;476,1423.8;473.71,1427.86;478.03,1383.09;493.74,1342.03;494.45,1319.09;507.86,1300.39;510.68,1275.16;506.27,1242.7;535.21,1191.18;548.45,1136.45;550.4,1082.1;547.64,1076.09;542.13,1073.5;538.23,1065.06;541.19,1043.95;538.9,1034.78;523.49,975.67;502.41,935.26;574.56,891.99;593.13,842.2;645.39,825.86;660.94,832.29;692.77,813.64;698.55,799.03;718.34,800.46;816.81,896.81;897.28,976.44;938.38,995.82;919.33,959.73;931.82,894.37;939.16,815.27;997.64,796.22;1064.1,808.64;1133.69,826.73;1150.05,799.94;1145.97,682.48;1193.3,635.5;1243.05,626.46;1294.9,610.8;1338.83,582.16;1387.89,594.69;1441.48,602;1441.71,545.04;1453.06,486.3;1507.47,501.32;1537.49,480.58;1557.85,438.86;1617.88,406.21;1633.03,388.79;1668.27,390.54;1709.12,431.33;1768.53,490.45;1827.35,438.01;1873.77,452.06;1916.83,471.6;1951.44,504.3;2078.21,524.18;2112.18,563.13;2118.57,620.98;2195.7,669.1;2198.09,675.19;2236.01,980.82;2168.74,1354.92;2112.59,1429.79;1985.97,1553.61;1949.22,1599.63;1964.56,1730.34;1949.49,1859.7;1945.78,1865.25;1939.8,1868.65;1913.22,1862.1;1906,1853.77;1901.93,1839.97;1898.41,1839.23;1893.78,1842.2;1890.36,1863.21;1888.88,1865.89;1878.14,1876.07;1868.6,1881.07;1868.42,1894.22;1887.26,1906.57
2075	220050000	3	1	68129	0.1,65.1;1391.54,1913.96;1399.02,1919.78;1407.81,1908.48;1400.28,1902.87
2076	220050000	3	6	68104	0.1,1000.1;2283.38,2811.57;2269.72,2854.47;2263.16,2864.31;2262.48,2881.39;2258.63,2889.49;2245.1,2949.06;2244.8,3171.17;2584.13,3194.22;2996.96,3080.66;3101.62,3024.63;3107.7,2898.3;3096.43,2658.58;2939.44,2594.35;2919.21,2593.67;2864.24,2577.28;2821.69,2581.51;2799.75,2600.27;2616.87,2653.32;2533.48,2651.51;2480.01,2652.72;2367.29,2689.28;2301.48,2760.9;2290.91,2797.64
2077	220050000	3	5	67717	0.1,1000.1;3112.32,2402.68;3111.98,2657.16;2935.48,2590.82;2845.62,2559.76;2874.33,2512.11;2857.45,2448.53;2860.36,2444.6;2865.77,2335.75
2078	220050000	3	5	67707	0.1,1000.1;1517.81,2811.11;1511.68,2961.77;1599.13,3008.41;1663.57,3037.87;1882.98,3070.13;1982.7,3058.47;2225.4,3051.19;2240.74,2949.63;2258.23,2889.36;2261.4,2881.36;2262.15,2864.32;2268.79,2853.46;2282.97,2811.54;2276.33,2784.09;2241.04,2754.38;2208.07,2711.79;2155.13,2693.7;2059.56,2728.24;2006.25,2753.33;1957.26,2742.35;1822.13,2712.45;1731.98,2676;1594.69,2702.51;1521.79,2786.38
