10	7281	
id	name	skill	skilllevel	civ	limit	product	count	dp	component
155007810	STR_D_HA_EARRING_D_N_R1_P_38A	40008	280	2	0	11929	1	0	11930
155007811	STR_D_HA_NECKLACE_D_N_R1_P_43A	40008	320	2	0	11931	1	0	11932
155007812	STR_D_HA_AC_HEAD_D_N_R1_P_43A	40008	330	2	0	11933	1	0	11934
155007813	STR_D_HA_RING_D_N_R1_P_48A	40008	370	2	0	11935	1	0	11936
155007814	STR_D_HA_EARRING_D_N_R1_P_48A	40008	380	2	0	11937	1	0	11938
155007815	STR_D_HA_NECKLACE_D_N_R1_P_53A	40008	420	2	0	11939	1	0	11940
155007816	STR_D_HA_AC_HEAD_D_N_R1_P_53A	40008	430	2	0	11941	1	0	11942
155007817	STR_D_HA_RING_D_N_R1_P_53A	40008	440	2	0	11943	1	0	11944
155007818	STR_D_HA_EARRING_D_N_R1_P_53A	40008	449	2	0	11945	1	0	11946
155007819	STR_D_HA_BOW_D_N_R1_P_15A	40008	40	2	0	11947	1	0	11948
155007820	STR_D_HA_STAFF_D_N_R1_P_15A	40008	50	2	0	11949	1	0	11950
155007821	STR_D_HA_BOW_D_N_R1_P_20A	40008	90	2	0	11951	1	0	11952
155007822	STR_D_HA_STAFF_D_N_R1_P_20A	40008	99	2	0	11953	1	0	11954
155007823	STR_D_HA_BOW_D_N_R1_P_25A	40008	140	2	0	11955	1	0	11956
155007824	STR_D_HA_STAFF_D_N_R1_P_25A	40008	150	2	0	11957	1	0	11958
155007825	STR_D_HA_BOW_D_N_R1_P_30A	40008	190	2	0	11959	1	0	11960
155007826	STR_D_HA_STAFF_D_N_R1_P_30A	40008	199	2	0	11961	1	0	11962
155007827	STR_D_HA_BOW_D_N_R1_P_35A	40008	240	2	0	11963	1	0	11964
155007828	STR_D_HA_STAFF_D_N_R1_P_35A	40008	250	2	0	11965	1	0	11966
155007829	STR_D_HA_BOW_D_N_R1_P_40A	40008	290	2	0	11967	1	0	11968
155007830	STR_D_HA_STAFF_D_N_R1_P_40A	40008	299	2	0	11969	1	0	11970
155007831	STR_D_HA_BOW_D_N_R1_P_45A	40008	340	2	0	11971	1	0	11972
155007832	STR_D_HA_STAFF_D_N_R1_P_45A	40008	350	2	0	11973	1	0	11974
155007833	STR_D_HA_BOW_D_N_R1_P_50A	40008	390	2	0	11975	1	0	11976
155007834	STR_D_HA_STAFF_D_N_R1_P_50A	40008	399	2	0	11977	1	0	11978
155007835	STR_D_HA_BOW_D_N_R1_P_55A	40008	440	2	0	11979	1	0	11980
155007836	STR_D_HA_STAFF_D_N_R1_P_55A	40008	449	2	0	11981	1	0	11982
155007837	STR_D_AL_BOOK_D_N_R1_P_15A	40007	40	2	0	11983	1	0	11984
155007838	STR_D_AL_ORB_D_N_R1_P_15A	40007	50	2	0	11985	1	0	11986
155007839	STR_D_AL_BOOK_D_N_R1_P_20A	40007	90	2	0	11987	1	0	11988
155007840	STR_D_AL_ORB_D_N_R1_P_20A	40007	99	2	0	11989	1	0	11990
155007841	STR_D_AL_BOOK_D_N_R1_P_25A	40007	140	2	0	11991	1	0	11992
155007842	STR_D_AL_ORB_D_N_R1_P_25A	40007	150	2	0	11993	1	0	11994
155007843	STR_D_AL_BOOK_D_N_R1_P_30A	40007	190	2	0	11995	1	0	11996
155007844	STR_D_AL_ORB_D_N_R1_P_30A	40007	199	2	0	11997	1	0	11998
155007845	STR_D_AL_BOOK_D_N_R1_P_35A	40007	240	2	0	11999	1	0	12000
155007846	STR_D_AL_ORB_D_N_R1_P_35A	40007	250	2	0	12001	1	0	12002
155007847	STR_D_AL_BOOK_D_N_R1_P_40A	40007	290	2	0	12003	1	0	12004
155007848	STR_D_AL_ORB_D_N_R1_P_40A	40007	299	2	0	12005	1	0	12006
155007849	STR_D_AL_BOOK_D_N_R1_P_45A	40007	340	2	0	12007	1	0	12008
155007850	STR_D_AL_ORB_D_N_R1_P_45A	40007	350	2	0	12009	1	0	12010
155007851	STR_D_AL_BOOK_D_N_R1_P_50A	40007	390	2	0	12011	1	0	12012
155007852	STR_D_AL_ORB_D_N_R1_P_50A	40007	399	2	0	12013	1	0	12014
155007853	STR_D_AL_BOOK_D_N_R1_P_55A	40007	440	2	0	12015	1	0	12016
155007854	STR_D_AL_ORB_D_N_R1_P_55A	40007	449	2	0	12017	1	0	12018
155007855	STR_D_TA_TA_PART_D_LEA2_03B	40004	110	2	0	12019	1	0	12020
155007856	STR_D_TA_TA_PART_MASS_D_LEA2_03B	40004	110	2	0	12019	10	0	12021
155007857	STR_D_TA_TA_PART_D_LEA3_03B	40004	210	2	0	12022	1	0	12023
155007858	STR_D_TA_TA_PART_D_LEA3_03C	40004	210	2	0	12024	1	0	12025
155007859	STR_D_TA_TA_PART_MASS_D_LEA3_03B	40004	210	2	0	12022	10	0	12026
155007860	STR_D_TA_TA_PART_MASS_D_LEA3_03C	40004	210	2	0	12024	10	0	12027
155007861	STR_D_TA_TA_PART_D_LEA4_03B	40004	310	2	0	12028	1	0	12029
155007862	STR_D_TA_TA_PART_D_LEA4_03C	40004	310	2	0	12030	1	0	12031
155007863	STR_D_TA_TA_PART_MASS_D_LEA4_03B	40004	310	2	0	12028	10	0	12032
155007864	STR_D_TA_TA_PART_MASS_D_LEA4_03C	40004	310	2	0	12030	10	0	12033
155007865	STR_D_TA_TA_PART_D_LEA5_03B	40004	405	2	0	12034	1	0	12035
155007866	STR_D_TA_TA_PART_D_LEA5_03C	40004	405	2	0	12036	1	0	12037
155007867	STR_D_TA_TA_PART_MASS_D_LEA5_03B	40004	405	2	0	12034	10	0	12038
155007868	STR_D_TA_TA_PART_MASS_D_LEA5_03C	40004	405	2	0	12036	10	0	12039
155007869	STR_D_TA_TA_PART_D_CLOTH2_03B	40004	110	2	0	12040	1	0	12041
155007870	STR_D_TA_TA_PART_MASS_D_CLOTH2_03B	40004	110	2	0	12040	10	0	12042
155007871	STR_D_TA_TA_PART_D_CLOTH3_03B	40004	210	2	0	12043	1	0	12044
155007872	STR_D_TA_TA_PART_D_CLOTH3_03C	40004	210	2	0	12045	1	0	12046
155007873	STR_D_TA_TA_PART_MASS_D_CLOTH3_03B	40004	210	2	0	12043	10	0	12047
155007874	STR_D_TA_TA_PART_MASS_D_CLOTH3_03C	40004	210	2	0	12045	10	0	12048
155007875	STR_D_TA_TA_PART_D_CLOTH4_03B	40004	310	2	0	12049	1	0	12050
155007876	STR_D_TA_TA_PART_D_CLOTH4_03C	40004	310	2	0	12051	1	0	12052
155007877	STR_D_TA_TA_PART_MASS_D_CLOTH4_03B	40004	310	2	0	12049	10	0	12053
155007878	STR_D_TA_TA_PART_MASS_D_CLOTH4_03C	40004	310	2	0	12051	10	0	12054
155007879	STR_D_TA_TA_PART_D_CLOTH5_03B	40004	405	2	0	12055	1	0	12056
155007880	STR_D_TA_TA_PART_D_CLOTH5_03C	40004	405	2	0	12057	1	0	12058
155007881	STR_D_TA_TA_PART_MASS_D_CLOTH5_03B	40004	405	2	0	12055	10	0	12059
155007882	STR_D_TA_TA_PART_MASS_D_CLOTH5_03C	40004	405	2	0	12057	10	0	12060
155007883	STR_D_WS_DAGGER_D_N_L1_P_25A	40002	110	2	0	12061	1	0	12062
155007884	STR_D_WS_SWORD_D_N_L1_P_25A	40002	120	2	0	12063	1	0	12064
155007885	STR_D_WS_MACE_D_N_L1_P_25A	40002	130	2	0	12065	1	0	12066
155007886	STR_D_WS_2HSWORD_D_N_L1_P_25A	40002	140	2	0	12067	1	0	12068
155007887	STR_D_WS_POLEARM_D_N_L1_P_25A	40002	150	2	0	12069	1	0	12070
155007888	STR_D_WS_DAGGER_D_N_L1_P_30A	40002	160	2	0	12071	1	0	12072
155007889	STR_D_WS_SWORD_D_N_L1_P_30A	40002	170	2	0	12073	1	0	12074
155007890	STR_D_WS_MACE_D_N_L1_P_30A	40002	180	2	0	12075	1	0	12076
155007891	STR_D_WS_2HSWORD_D_N_L1_P_30A	40002	190	2	0	12077	1	0	12078
155007892	STR_D_WS_POLEARM_D_N_L1_P_30A	40002	199	2	0	12079	1	0	12080
155007893	STR_D_WS_DAGGER_D_N_L1_P_35A	40002	210	2	0	12081	1	0	12082
155007894	STR_D_WS_SWORD_D_N_L1_P_35A	40002	220	2	0	12083	1	0	12084
155007895	STR_D_WS_MACE_D_N_L1_P_35A	40002	230	2	0	12085	1	0	12086
155007896	STR_D_WS_2HSWORD_D_N_L1_P_35A	40002	240	2	0	12087	1	0	12088
155007897	STR_D_WS_POLEARM_D_N_L1_P_35A	40002	250	2	0	12089	1	0	12090
155007898	STR_D_WS_DAGGER_D_N_L1_P_40A	40002	260	2	0	12091	1	0	12092
155007899	STR_D_WS_SWORD_D_N_L1_P_40A	40002	270	2	0	12093	1	0	12094
155007900	STR_D_WS_MACE_D_N_L1_P_40A	40002	280	2	0	12095	1	0	12096
155007901	STR_D_WS_2HSWORD_D_N_L1_P_40A	40002	290	2	0	12097	1	0	12098
155007902	STR_D_WS_POLEARM_D_N_L1_P_40A	40002	299	2	0	12099	1	0	12100
155007903	STR_D_WS_DAGGER_D_N_L1_P_45A	40002	310	2	0	12101	1	0	12102
155007904	STR_D_WS_SWORD_D_N_L1_P_45A	40002	320	2	0	12103	1	0	12104
155007905	STR_D_WS_MACE_D_N_L1_P_45A	40002	330	2	0	12105	1	0	12106
155007906	STR_D_WS_2HSWORD_D_N_L1_P_45A	40002	340	2	0	12107	1	0	12108
155007907	STR_D_WS_POLEARM_D_N_L1_P_45A	40002	350	2	0	12109	1	0	12110
155007908	STR_D_WS_DAGGER_D_N_L1_P_50A	40002	360	2	0	12111	1	0	12112
155007909	STR_D_WS_SWORD_D_N_L1_P_50A	40002	370	2	0	12113	1	0	12114
155007910	STR_D_WS_MACE_D_N_L1_P_50A	40002	380	2	0	12115	1	0	12116
155007911	STR_D_WS_2HSWORD_D_N_L1_P_50A	40002	390	2	0	12117	1	0	12118
155007912	STR_D_WS_POLEARM_D_N_L1_P_50A	40002	399	2	0	12119	1	0	12120
155007913	STR_D_WS_DAGGER_D_N_L1_P_55A	40002	410	2	0	12121	1	0	12122
155007914	STR_D_WS_SWORD_D_N_L1_P_55A	40002	420	2	0	12123	1	0	12124
155007915	STR_D_WS_MACE_D_N_L1_P_55A	40002	430	2	0	12125	1	0	12126
155007916	STR_D_WS_2HSWORD_D_N_L1_P_55A	40002	440	2	0	12127	1	0	12128
155007917	STR_D_WS_POLEARM_D_N_L1_P_55A	40002	449	2	0	12129	1	0	12130
155007918	STR_D_AS_CH_SHOES_D_N_L1_P_23A	40003	110	2	0	12131	1	0	12132
155007919	STR_D_AS_CH_GLOVE_D_N_L1_P_23A	40003	120	2	0	12133	1	0	12134
155007920	STR_D_AS_CH_SHOUL_D_N_L1_P_23A	40003	130	2	0	12135	1	0	12136
155007921	STR_D_AS_CH_PANTS_D_N_L1_P_23A	40003	140	2	0	12137	1	0	12138
155007922	STR_D_AS_CH_TORSO_D_N_L1_P_23A	40003	150	2	0	12139	1	0	12140
155007923	STR_D_AS_CH_HEAD_D_N_L1_P_23A	40003	140	2	0	12141	1	0	12142
155007924	STR_D_AS_CH_SHOES_D_N_L1_P_28A	40003	160	2	0	12143	1	0	12144
155007925	STR_D_AS_CH_GLOVE_D_N_L1_P_28A	40003	170	2	0	12145	1	0	12146
155007926	STR_D_AS_CH_SHOUL_D_N_L1_P_28A	40003	180	2	0	12147	1	0	12148
155007927	STR_D_AS_CH_PANTS_D_N_L1_P_28A	40003	190	2	0	12149	1	0	12150
155007928	STR_D_AS_CH_TORSO_D_N_L1_P_28A	40003	199	2	0	12151	1	0	12152
155007929	STR_D_AS_CH_HEAD_D_N_L1_P_28A	40003	190	2	0	12153	1	0	12154
155007930	STR_D_AS_CH_SHOES_D_N_L1_P_33A	40003	210	2	0	12155	1	0	12156
155007931	STR_D_AS_CH_GLOVE_D_N_L1_P_33A	40003	220	2	0	12157	1	0	12158
155007932	STR_D_AS_CH_SHOUL_D_N_L1_P_33A	40003	230	2	0	12159	1	0	12160
155007933	STR_D_AS_CH_PANTS_D_N_L1_P_33A	40003	240	2	0	12161	1	0	12162
155007934	STR_D_AS_CH_TORSO_D_N_L1_P_33A	40003	250	2	0	12163	1	0	12164
155007935	STR_D_AS_CH_HEAD_D_N_L1_P_33A	40003	240	2	0	12165	1	0	12166
155007936	STR_D_AS_CH_SHOES_D_N_L1_P_38A	40003	260	2	0	12167	1	0	12168
155007937	STR_D_AS_CH_GLOVE_D_N_L1_P_38A	40003	270	2	0	12169	1	0	12170
155007938	STR_D_AS_CH_SHOUL_D_N_L1_P_38A	40003	280	2	0	12171	1	0	12172
155007939	STR_D_AS_CH_PANTS_D_N_L1_P_38A	40003	290	2	0	12173	1	0	12174
155007940	STR_D_AS_CH_TORSO_D_N_L1_P_38A	40003	299	2	0	12175	1	0	12176
155007941	STR_D_AS_CH_HEAD_D_N_L1_P_38A	40003	290	2	0	12177	1	0	12178
155007942	STR_D_AS_CH_SHOES_D_N_L1_P_43A	40003	310	2	0	12179	1	0	12180
155007943	STR_D_AS_CH_GLOVE_D_N_L1_P_43A	40003	320	2	0	12181	1	0	12182
155007944	STR_D_AS_CH_SHOUL_D_N_L1_P_43A	40003	330	2	0	12183	1	0	12184
155007945	STR_D_AS_CH_PANTS_D_N_L1_P_43A	40003	340	2	0	12185	1	0	12186
155007946	STR_D_AS_CH_TORSO_D_N_L1_P_43A	40003	350	2	0	12187	1	0	12188
155007947	STR_D_AS_CH_HEAD_D_N_L1_P_43A	40003	340	2	0	12189	1	0	12190
155007948	STR_D_AS_CH_SHOES_D_N_L1_P_48A	40003	360	2	0	12191	1	0	12192
155007949	STR_D_AS_CH_GLOVE_D_N_L1_P_48A	40003	370	2	0	12193	1	0	12194
155007950	STR_D_AS_CH_SHOUL_D_N_L1_P_48A	40003	380	2	0	12195	1	0	12196
155007951	STR_D_AS_CH_PANTS_D_N_L1_P_48A	40003	390	2	0	12197	1	0	12198
155007952	STR_D_AS_CH_TORSO_D_N_L1_P_48A	40003	399	2	0	12199	1	0	12200
155007953	STR_D_AS_CH_HEAD_D_N_L1_P_48A	40003	390	2	0	12201	1	0	12202
155007954	STR_D_AS_CH_SHOES_D_N_L1_P_53A	40003	410	2	0	12203	1	0	12204
155007955	STR_D_AS_CH_GLOVE_D_N_L1_P_53A	40003	420	2	0	12205	1	0	12206
155007956	STR_D_AS_CH_SHOUL_D_N_L1_P_53A	40003	430	2	0	12207	1	0	12208
155007957	STR_D_AS_CH_PANTS_D_N_L1_P_53A	40003	440	2	0	12209	1	0	12210
155007958	STR_D_AS_CH_TORSO_D_N_L1_P_53A	40003	449	2	0	12211	1	0	12212
155007959	STR_D_AS_CH_HEAD_D_N_L1_P_53A	40003	440	2	0	12213	1	0	12214
155007960	STR_D_AS_PL_SHOES_D_N_L1_P_23A	40003	110	2	0	12215	1	0	12216
155007961	STR_D_AS_PL_GLOVE_D_N_L1_P_23A	40003	120	2	0	12217	1	0	12218
155007962	STR_D_AS_PL_SHOUL_D_N_L1_P_23A	40003	130	2	0	12219	1	0	12220
155007963	STR_D_AS_PL_PANTS_D_N_L1_P_23A	40003	140	2	0	12221	1	0	12222
155007964	STR_D_AS_PL_TORSO_D_N_L1_P_23A	40003	150	2	0	12223	1	0	12224
155007965	STR_D_AS_PL_HEAD_D_N_L1_P_23A	40003	140	2	0	12225	1	0	12226
155007966	STR_D_AS_SHIELD_D_N_L1_P_25A	40003	150	2	0	12227	1	0	12228
155007967	STR_D_AS_PL_SHOES_D_N_L1_P_28A	40003	160	2	0	12229	1	0	12230
155007968	STR_D_AS_PL_GLOVE_D_N_L1_P_28A	40003	170	2	0	12231	1	0	12232
155007969	STR_D_AS_PL_SHOUL_D_N_L1_P_28A	40003	180	2	0	12233	1	0	12234
155007970	STR_D_AS_PL_PANTS_D_N_L1_P_28A	40003	190	2	0	12235	1	0	12236
155007971	STR_D_AS_PL_TORSO_D_N_L1_P_28A	40003	199	2	0	12237	1	0	12238
155007972	STR_D_AS_PL_HEAD_D_N_L1_P_28A	40003	190	2	0	12239	1	0	12240
155007973	STR_D_AS_SHIELD_D_N_L1_P_30A	40003	199	2	0	12241	1	0	12242
155007974	STR_D_AS_PL_SHOES_D_N_L1_P_33A	40003	210	2	0	12243	1	0	12244
155007975	STR_D_AS_PL_GLOVE_D_N_L1_P_33A	40003	220	2	0	12245	1	0	12246
155007976	STR_D_AS_PL_SHOUL_D_N_L1_P_33A	40003	230	2	0	12247	1	0	12248
155007977	STR_D_AS_PL_PANTS_D_N_L1_P_33A	40003	240	2	0	12249	1	0	12250
155007978	STR_D_AS_PL_TORSO_D_N_L1_P_33A	40003	250	2	0	12251	1	0	12252
155007979	STR_D_AS_PL_HEAD_D_N_L1_P_33A	40003	240	2	0	12253	1	0	12254
155007980	STR_D_AS_SHIELD_D_N_L1_P_35A	40003	250	2	0	12255	1	0	12256
155007981	STR_D_AS_PL_SHOES_D_N_L1_P_38A	40003	260	2	0	12257	1	0	12258
155007982	STR_D_AS_PL_GLOVE_D_N_L1_P_38A	40003	270	2	0	12259	1	0	12260
155007983	STR_D_AS_PL_SHOUL_D_N_L1_P_38A	40003	280	2	0	12261	1	0	12262
155007984	STR_D_AS_PL_PANTS_D_N_L1_P_38A	40003	290	2	0	12263	1	0	12264
155007985	STR_D_AS_PL_TORSO_D_N_L1_P_38A	40003	299	2	0	12265	1	0	12266
155007986	STR_D_AS_PL_HEAD_D_N_L1_P_38A	40003	290	2	0	12267	1	0	12268
155007987	STR_D_AS_SHIELD_D_N_L1_P_40A	40003	299	2	0	12269	1	0	12270
155007988	STR_D_AS_PL_SHOES_D_N_L1_P_43A	40003	310	2	0	12271	1	0	12272
155007989	STR_D_AS_PL_GLOVE_D_N_L1_P_43A	40003	320	2	0	12273	1	0	12274
155007990	STR_D_AS_PL_SHOUL_D_N_L1_P_43A	40003	330	2	0	12275	1	0	12276
155007991	STR_D_AS_PL_PANTS_D_N_L1_P_43A	40003	340	2	0	12277	1	0	12278
155007992	STR_D_AS_PL_TORSO_D_N_L1_P_43A	40003	350	2	0	12279	1	0	12280
155007993	STR_D_AS_PL_HEAD_D_N_L1_P_43A	40003	340	2	0	12281	1	0	12282
155007994	STR_D_AS_SHIELD_D_N_L1_P_45A	40003	350	2	0	12283	1	0	12284
155007995	STR_D_AS_PL_SHOES_D_N_L1_P_48A	40003	360	2	0	12285	1	0	12286
155007996	STR_D_AS_PL_GLOVE_D_N_L1_P_48A	40003	370	2	0	12287	1	0	12288
155007997	STR_D_AS_PL_SHOUL_D_N_L1_P_48A	40003	380	2	0	12289	1	0	12290
155007998	STR_D_AS_PL_PANTS_D_N_L1_P_48A	40003	390	2	0	12291	1	0	12292
155007999	STR_D_AS_PL_TORSO_D_N_L1_P_48A	40003	399	2	0	12293	1	0	12294
155008000	STR_D_AS_PL_HEAD_D_N_L1_P_48A	40003	390	2	0	12295	1	0	12296
155008001	STR_D_AS_SHIELD_D_N_L1_P_50A	40003	399	2	0	12297	1	0	12298
155008002	STR_D_AS_PL_SHOES_D_N_L1_P_53A	40003	410	2	0	12299	1	0	12300
155008003	STR_D_AS_PL_GLOVE_D_N_L1_P_53A	40003	420	2	0	12301	1	0	12302
155008004	STR_D_AS_PL_SHOUL_D_N_L1_P_53A	40003	430	2	0	12303	1	0	12304
155008005	STR_D_AS_PL_PANTS_D_N_L1_P_53A	40003	440	2	0	12305	1	0	12306
155008006	STR_D_AS_PL_TORSO_D_N_L1_P_53A	40003	449	2	0	12307	1	0	12308
155008007	STR_D_AS_PL_HEAD_D_N_L1_P_53A	40003	440	2	0	12309	1	0	12310
155008008	STR_D_AS_SHIELD_D_N_L1_P_55A	40003	449	2	0	12311	1	0	12312
155008009	STR_D_TA_LT_SHOES_D_N_L1_P_23A	40004	110	2	0	12313	1	0	12314
155008010	STR_D_TA_LT_GLOVE_D_N_L1_P_23A	40004	120	2	0	12315	1	0	12316
155008011	STR_D_TA_LT_SHOUL_D_N_L1_P_23A	40004	130	2	0	12317	1	0	12318
155008012	STR_D_TA_LT_PANTS_D_N_L1_P_23A	40004	140	2	0	12319	1	0	12320
155008013	STR_D_TA_LT_TORSO_D_N_L1_P_23A	40004	150	2	0	12321	1	0	12322
155008014	STR_D_TA_BELT_D_N_L1_P_23A	40004	130	2	0	12323	1	0	12324
155008015	STR_D_TA_LT_HEAD_D_N_L1_P_23A	40004	140	2	0	12325	1	0	12326
155008016	STR_D_TA_LT_SHOES_D_N_L1_P_28A	40004	160	2	0	12327	1	0	12328
155008017	STR_D_TA_LT_GLOVE_D_N_L1_P_28A	40004	170	2	0	12329	1	0	12330
155008018	STR_D_TA_LT_SHOUL_D_N_L1_P_28A	40004	180	2	0	12331	1	0	12332
155008019	STR_D_TA_LT_PANTS_D_N_L1_P_28A	40004	190	2	0	12333	1	0	12334
155008020	STR_D_TA_LT_TORSO_D_N_L1_P_28A	40004	199	2	0	12335	1	0	12336
155008021	STR_D_TA_BELT_D_N_L1_P_28A	40004	180	2	0	12337	1	0	12338
155008022	STR_D_TA_LT_HEAD_D_N_L1_P_28A	40004	190	2	0	12339	1	0	12340
155008023	STR_D_TA_LT_SHOES_D_N_L1_P_33A	40004	210	2	0	12341	1	0	12342
155008024	STR_D_TA_LT_GLOVE_D_N_L1_P_33A	40004	220	2	0	12343	1	0	12344
155008025	STR_D_TA_LT_SHOUL_D_N_L1_P_33A	40004	230	2	0	12345	1	0	12346
155008026	STR_D_TA_LT_PANTS_D_N_L1_P_33A	40004	240	2	0	12347	1	0	12348
155008027	STR_D_TA_LT_TORSO_D_N_L1_P_33A	40004	250	2	0	12349	1	0	12350
155008028	STR_D_TA_BELT_D_N_L1_P_33A	40004	230	2	0	12351	1	0	12352
155008029	STR_D_TA_LT_HEAD_D_N_L1_P_33A	40004	240	2	0	12353	1	0	12354
155008030	STR_D_TA_LT_SHOES_D_N_L1_P_38A	40004	260	2	0	12355	1	0	12356
155008031	STR_D_TA_LT_GLOVE_D_N_L1_P_38A	40004	270	2	0	12357	1	0	12358
155008032	STR_D_TA_LT_SHOUL_D_N_L1_P_38A	40004	280	2	0	12359	1	0	12360
155008033	STR_D_TA_LT_PANTS_D_N_L1_P_38A	40004	290	2	0	12361	1	0	12362
155008034	STR_D_TA_LT_TORSO_D_N_L1_P_38A	40004	299	2	0	12363	1	0	12364
155008035	STR_D_TA_BELT_D_N_L1_P_38A	40004	280	2	0	12365	1	0	12366
155008036	STR_D_TA_LT_HEAD_D_N_L1_P_38A	40004	290	2	0	12367	1	0	12368
155008037	STR_D_TA_LT_SHOES_D_N_L1_P_43A	40004	310	2	0	12369	1	0	12370
155008038	STR_D_TA_LT_GLOVE_D_N_L1_P_43A	40004	320	2	0	12371	1	0	12372
155008039	STR_D_TA_LT_SHOUL_D_N_L1_P_43A	40004	330	2	0	12373	1	0	12374
155008040	STR_D_TA_LT_PANTS_D_N_L1_P_43A	40004	340	2	0	12375	1	0	12376
155008041	STR_D_TA_LT_TORSO_D_N_L1_P_43A	40004	350	2	0	12377	1	0	12378
155008042	STR_D_TA_BELT_D_N_L1_P_43A	40004	330	2	0	12379	1	0	12380
155008043	STR_D_TA_LT_HEAD_D_N_L1_P_43A	40004	340	2	0	12381	1	0	12382
155008044	STR_D_TA_LT_SHOES_D_N_L1_P_48A	40004	360	2	0	12383	1	0	12384
155008045	STR_D_TA_LT_GLOVE_D_N_L1_P_48A	40004	370	2	0	12385	1	0	12386
155008046	STR_D_TA_LT_SHOUL_D_N_L1_P_48A	40004	380	2	0	12387	1	0	12388
155008047	STR_D_TA_LT_PANTS_D_N_L1_P_48A	40004	390	2	0	12389	1	0	12390
155008048	STR_D_TA_LT_TORSO_D_N_L1_P_48A	40004	399	2	0	12391	1	0	12392
155008049	STR_D_TA_BELT_D_N_L1_P_48A	40004	380	2	0	12393	1	0	12394
155008050	STR_D_TA_LT_HEAD_D_N_L1_P_48A	40004	390	2	0	12395	1	0	12396
155008051	STR_D_TA_LT_SHOES_D_N_L1_P_53A	40004	410	2	0	12397	1	0	12398
155008052	STR_D_TA_LT_GLOVE_D_N_L1_P_53A	40004	420	2	0	12399	1	0	12400
155008053	STR_D_TA_LT_SHOUL_D_N_L1_P_53A	40004	430	2	0	12401	1	0	12402
155008054	STR_D_TA_LT_PANTS_D_N_L1_P_53A	40004	440	2	0	12403	1	0	12404
155008055	STR_D_TA_LT_TORSO_D_N_L1_P_53A	40004	449	2	0	12405	1	0	12406
155008056	STR_D_TA_BELT_D_N_L1_P_53A	40004	430	2	0	12407	1	0	12408
155008057	STR_D_TA_LT_HEAD_D_N_L1_P_53A	40004	440	2	0	12409	1	0	12410
155008058	STR_D_TA_RB_SHOES_D_N_L1_P_23A	40004	110	2	0	12411	1	0	12412
155008059	STR_D_TA_RB_GLOVE_D_N_L1_P_23A	40004	120	2	0	12413	1	0	12414
155008060	STR_D_TA_RB_SHOUL_D_N_L1_P_23A	40004	130	2	0	12415	1	0	12416
155008061	STR_D_TA_RB_PANTS_D_N_L1_P_23A	40004	140	2	0	12417	1	0	12418
155008062	STR_D_TA_RB_TORSO_D_N_L1_P_23A	40004	150	2	0	12419	1	0	12420
155008063	STR_D_TA_BELT_D_N_L1_P_23B	40004	130	2	0	12421	1	0	12422
155008064	STR_D_TA_RB_HEAD_D_N_L1_P_23A	40004	140	2	0	12423	1	0	12424
155008065	STR_D_TA_RB_SHOES_D_N_L1_P_28A	40004	160	2	0	12425	1	0	12426
155008066	STR_D_TA_RB_GLOVE_D_N_L1_P_28A	40004	170	2	0	12427	1	0	12428
155008067	STR_D_TA_RB_SHOUL_D_N_L1_P_28A	40004	180	2	0	12429	1	0	12430
155008068	STR_D_TA_RB_PANTS_D_N_L1_P_28A	40004	190	2	0	12431	1	0	12432
155008069	STR_D_TA_RB_TORSO_D_N_L1_P_28A	40004	199	2	0	12433	1	0	12434
155008070	STR_D_TA_BELT_D_N_L1_P_28B	40004	180	2	0	12435	1	0	12436
155008071	STR_D_TA_RB_HEAD_D_N_L1_P_28A	40004	190	2	0	12437	1	0	12438
155008072	STR_D_TA_RB_SHOES_D_N_L1_P_33A	40004	210	2	0	12439	1	0	12440
155008073	STR_D_TA_RB_GLOVE_D_N_L1_P_33A	40004	220	2	0	12441	1	0	12442
155008074	STR_D_TA_RB_SHOUL_D_N_L1_P_33A	40004	230	2	0	12443	1	0	12444
155008075	STR_D_TA_RB_PANTS_D_N_L1_P_33A	40004	240	2	0	12445	1	0	12446
155008076	STR_D_TA_RB_TORSO_D_N_L1_P_33A	40004	250	2	0	12447	1	0	12448
155008077	STR_D_TA_BELT_D_N_L1_P_33B	40004	230	2	0	12449	1	0	12450
155008078	STR_D_TA_RB_HEAD_D_N_L1_P_33A	40004	240	2	0	12451	1	0	12452
155008079	STR_D_TA_RB_SHOES_D_N_L1_P_38A	40004	260	2	0	12453	1	0	12454
155008080	STR_D_TA_RB_GLOVE_D_N_L1_P_38A	40004	270	2	0	12455	1	0	12456
155008081	STR_D_TA_RB_SHOUL_D_N_L1_P_38A	40004	280	2	0	12457	1	0	12458
155008082	STR_D_TA_RB_PANTS_D_N_L1_P_38A	40004	290	2	0	12459	1	0	12460
155008083	STR_D_TA_RB_TORSO_D_N_L1_P_38A	40004	299	2	0	12461	1	0	12462
155008084	STR_D_TA_BELT_D_N_L1_P_38B	40004	280	2	0	12463	1	0	12464
155008085	STR_D_TA_RB_HEAD_D_N_L1_P_38A	40004	290	2	0	12465	1	0	12466
155008086	STR_D_TA_RB_SHOES_D_N_L1_P_43A	40004	310	2	0	12467	1	0	12468
155008087	STR_D_TA_RB_GLOVE_D_N_L1_P_43A	40004	320	2	0	12469	1	0	12470
155008088	STR_D_TA_RB_SHOUL_D_N_L1_P_43A	40004	330	2	0	12471	1	0	12472
